Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Kadeřábek,80,Hoffenheim,Hoffenheim,"RWB, RB",30,4000000,2025-06-30,30,2613,2,3.56,7,4.38,17.22,51.2,Czech Republic,Czech Republic,right,182,81,no,7.37,4.99,58.62,5.44,50.63,0.34,0.43,0.14,4.1,5.16,0.96,2,0.07,0,0.0,3.0,0.07,2,0.07,0.12,1,0.03,25,0.86,40.0,8.0,0.24,4.0,43.97,0.03,0.0,3.89,45.13,0.28,1.03,63.33,3.27,47.37,2.41,1.07,0.76,29.45,2.38,1.17,38.37,73.07,11.13,60.37,7.51,94.5,13.71,74.12,29.55,81.47,5.1,45.95,20.07,32.27,0.15,1.1,0.0,0.03,0.52,46.67,0.96,4.37,53.54,3.55,54.37,0.38,27.27,0.93,1.76,9.37,73.53,0,,0,,0,0.0,0.0,0.0,,,0.52,,,0.0,0.0,0.0,0.0,0,0.0
D. Klaassen,80,Ajax,Werder Bremen,LCMF,29,12000000,2024-06-30,33,3124,7,8.08,4,3.1,14.2,50.51,Netherlands,Netherlands,right,179,70,no,8.59,5.62,56.92,1.79,48.39,0.63,0.76,0.46,4.75,5.74,0.89,7,0.2,0,0.0,1.84,0.2,6,0.17,0.23,2,0.06,42,1.21,42.86,16.667,0.12,0.95,36.36,0.43,33.33,0.49,41.18,0.06,1.04,66.67,3.08,42.99,1.27,0.37,0.32,21.95,0.86,0.89,35.26,79.98,11.09,72.47,5.76,91.0,12.27,81.92,31.4,82.75,2.97,63.11,17.78,34.24,0.09,0.78,0.06,0.03,0.55,52.63,0.26,4.98,76.88,1.73,65.0,0.66,47.83,1.01,0.37,6.14,70.89,0,,0,,0,0.0,0.0,0.0,,,0.37,,,0.12,0.0,0.0,0.03,3,33.333
J. Guilavogui,80,Wolfsburg,Wolfsburg,"RCMF, DMF, CB",32,3500000,2023-06-30,25,2201,0,1.16,1,0.71,18.2,54.38,France,"France, Guinea",right,188,77,no,10.47,6.42,64.97,4.05,61.62,0.25,0.32,0.29,6.05,7.79,1.88,6,0.25,1,0.04,1.14,0.0,0,0.0,0.05,0,0.0,21,0.86,33.33,0.0,0.04,0.25,16.67,0.0,0.0,0.25,16.67,0.04,0.94,65.22,3.64,38.2,0.7,0.37,0.12,22.74,0.2,0.57,38.56,84.73,12.68,71.94,3.8,91.4,17.79,92.41,34.1,88.01,4.25,61.54,20.29,37.09,0.03,0.29,0.04,0.04,0.41,50.0,0.25,5.52,69.63,1.02,56.0,0.61,20.0,0.65,0.04,6.87,75.0,0,,0,,0,0.0,0.0,0.0,,,0.82,,,0.04,0.0,0.0,0.0,0,0.0
K. Vogt,80,Hoffenheim,Werder Bremen,"CB, DMF, RCB",31,3500000,2025-06-30,25,2182,0,0.05,0,0.19,12.54,59.87,Germany,Germany,right,194,87,no,10.27,5.61,63.24,2.06,58.0,0.12,0.16,0.66,6.6,8.63,1.2,5,0.21,0,0.0,0.45,0.0,0,0.0,0.0,0,0.0,1,0.04,0.0,0.0,0.0,0.12,66.67,0.0,0.0,0.08,100.0,0.0,0.45,63.64,1.4,55.88,0.29,0.33,0.16,45.45,0.04,0.78,65.21,91.65,21.12,82.62,4.78,97.41,34.65,96.55,59.23,93.87,5.86,69.72,21.53,34.41,0.01,0.12,0.0,0.04,0.16,50.0,0.0,5.24,74.8,0.45,45.45,0.41,50.0,0.21,0.04,9.73,75.42,0,,0,,0,0.0,0.0,0.0,,,2.6,,,0.0,0.0,0.0,0.0,0,0.0
S. Ulreich,80,Bayern München,Bayern München,GK,34,900000,2024-06-30,1,93,0,0.0,0,0.0,0.97,100.0,Germany,Germany,right,192,87,no,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.09,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.97,0.0,0.0,38.71,90.0,24.19,92.0,0.0,0.0,13.55,85.71,29.03,100.0,9.68,60.0,25.72,37.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,62.5,1,0.97,2,1.94,0,50.0,1.02,0.99,0.02,0.019,0.0,0.97,0.0,,,,0.0,0,0.0
Ö. Toprak,80,Antalyaspor,Werder Bremen,"RCB, CB",33,1200000,2024-06-30,10,745,0,0.7,0,0.08,16.07,62.41,Germany,"Germany, Turkey",right,186,83,no,9.66,5.07,69.05,4.83,62.5,0.12,0.14,0.48,6.04,7.14,0.72,2,0.24,0,0.0,0.85,0.0,0,0.0,0.08,0,0.0,6,0.72,16.67,0.0,0.0,0.12,100.0,0.0,0.0,0.12,100.0,0.0,1.21,40.0,3.62,43.33,0.85,1.33,0.36,41.19,0.6,0.72,54.85,90.31,21.02,84.48,3.87,93.75,24.28,96.02,51.22,94.1,3.5,34.48,19.97,40.46,0.01,0.12,0.0,0.0,0.12,100.0,0.0,5.56,78.26,0.48,50.0,0.0,0.0,0.24,0.12,8.7,72.22,0,,0,,0,0.0,0.0,0.0,,,2.05,,,0.0,0.0,0.0,0.0,0,0.0
B. Pavard,79,Bayern München,Bayern München,"RB, RCB",26,30000000,2024-06-30,32,2932,5,1.88,4,2.23,12.77,54.81,France,France,right,186,81,no,7.49,5.16,58.33,3.38,63.64,0.28,0.45,0.28,4.21,6.87,1.17,5,0.15,0,0.0,1.84,0.15,5,0.15,0.06,2,0.06,21,0.64,38.1,23.81,0.12,2.46,36.25,0.0,0.0,2.46,36.25,0.34,1.11,44.44,2.58,42.86,1.17,1.66,0.8,57.16,3.41,0.64,68.3,90.02,23.82,86.21,9.58,97.44,25.57,91.0,61.97,94.11,4.05,56.82,18.92,37.32,0.07,0.52,0.0,0.0,0.43,50.0,0.52,8.63,80.07,2.89,47.87,0.55,33.33,0.64,0.98,12.31,86.78,0,,0,,0,0.0,0.0,0.0,,,1.75,,,0.0,0.0,0.0,0.0,0,0.0
M. Dahoud,79,Borussia Dortmund,Borussia Dortmund,"LCMF, LDMF, RCMF",26,18000000,2023-06-30,12,583,0,0.93,1,0.58,20.53,46.62,Syria,"Syria, Germany",right,178,68,no,9.42,8.8,59.65,1.23,37.5,1.54,2.19,0.31,2.62,3.72,1.85,1,0.15,0,0.0,2.47,0.0,0,0.0,0.14,0,0.0,11,1.7,36.36,0.0,0.15,0.77,0.0,0.31,0.0,0.46,0.0,0.15,2.47,56.25,6.33,39.02,0.77,1.23,0.62,62.37,0.31,1.08,73.48,91.18,17.75,78.26,12.81,96.39,32.57,96.21,69.78,92.7,2.93,78.95,17.63,38.67,0.09,0.77,0.31,0.0,1.39,33.33,0.31,8.34,79.63,2.47,56.25,1.08,14.29,1.08,0.0,7.26,82.98,0,,0,,0,0.0,0.0,0.0,,,0.46,,,0.0,0.0,0.0,0.0,0,0.0
L. Alario,79,Eintracht Frankfurt,Bayer Leverkusen,CF,30,5500000,2025-06-30,24,1257,7,7.33,1,1.33,24.77,30.35,Argentina,"Argentina, Italy",right,184,78,no,3.44,3.37,51.06,7.52,37.14,0.72,1.22,0.07,1.0,1.71,1.5,6,0.43,0,0.0,2.94,0.5,6,0.43,0.53,1,0.07,45,3.22,42.22,15.556,0.07,0.5,28.57,0.07,0.0,0.29,25.0,0.07,1.86,53.85,9.09,25.2,4.73,0.5,0.07,12.82,1.65,1.0,19.26,78.44,2.79,58.97,6.59,88.04,5.58,83.33,17.68,80.16,1.07,73.33,16.69,11.76,0.1,0.79,0.0,0.0,0.57,75.0,0.36,1.15,56.25,1.07,73.33,0.57,75.0,1.36,0.07,1.65,60.87,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
N. Stark,79,Werder Bremen,Hertha BSC,RCB,27,4500000,2026-06-30,21,1821,1,1.03,0,0.1,14.28,59.17,Germany,Germany,right,190,88,no,10.43,7.02,64.08,3.26,54.55,0.64,0.75,0.59,5.29,6.14,1.29,8,0.4,0,0.0,0.35,0.05,1,0.05,0.05,1,0.05,9,0.44,22.22,11.111,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.15,100.0,1.19,45.83,0.74,0.84,0.84,28.02,0.35,0.4,42.41,84.15,19.37,75.51,2.67,96.3,16.36,93.66,36.52,89.31,5.78,52.99,21.69,36.92,0.01,0.1,0.0,0.0,0.3,33.33,0.15,5.68,60.0,0.69,28.57,0.84,47.06,0.35,0.0,8.8,71.91,0,,0,,0,0.0,0.0,0.0,,,2.13,,,0.0,0.0,0.0,0.0,0,0.0
J. Hofmann,79,Borussia M'gladbach,Borussia M'gladbach,"LAMF, RAMF, AMF",30,13000000,2025-06-30,24,1730,5,4.28,3,3.91,16.54,44.65,Germany,Germany,right,176,73,no,8.06,7.65,53.06,0.88,29.41,0.0,0.0,0.1,4.01,4.86,0.62,3,0.16,0,0.0,2.13,0.26,5,0.26,0.22,0,0.0,23,1.2,47.83,21.739,0.16,1.04,40.0,0.36,28.57,0.68,46.15,0.16,1.77,41.18,5.62,37.04,1.87,1.09,0.99,28.92,1.35,1.14,39.38,83.62,10.87,68.42,9.99,94.27,12.28,87.71,35.43,86.2,2.97,68.42,20.26,33.02,0.2,1.51,0.1,0.05,0.68,61.54,0.31,4.47,70.93,1.92,64.86,0.68,61.54,1.04,0.36,6.14,73.73,0,,0,,0,0.0,0.0,0.0,,,1.82,,,1.46,0.1,50.0,2.76,0,0.0
J. Hofmann,79,Energie Cottbus,Schalke 04,RW,25,150000,2023-06-30,1,9,0,0.0,0,0.0,,,Germany,Germany,right,174,73,no,,,,,,,0.0,,,15.0,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51,0.0,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
M. Arnold,79,Wolfsburg,Wolfsburg,"LCMF, LDMF",28,17000000,2026-06-30,33,2997,4,3.38,7,6.15,15.71,50.1,Germany,Germany,left,184,74,no,7.3,6.7,53.81,1.47,42.86,0.06,0.08,0.15,3.63,4.65,1.53,8,0.24,0,0.0,2.04,0.12,4,0.12,0.1,0,0.0,63,1.89,25.4,6.349,0.21,1.29,37.21,0.9,36.67,0.36,33.33,0.18,1.08,77.78,4.95,50.91,0.54,0.9,0.54,24.23,0.36,2.01,37.6,80.91,12.55,69.38,6.82,94.27,14.17,86.23,30.42,89.04,5.92,48.22,22.44,37.59,0.18,1.77,0.09,0.06,0.54,44.44,0.27,7.06,65.11,2.76,46.74,1.02,29.41,0.78,0.48,8.02,79.4,0,,0,,0,0.0,0.0,0.0,,,1.41,,,2.61,0.36,41.67,2.73,0,0.0
K. Rekik,79,Sevilla,Hertha BSC,LCB,27,5000000,2025-06-30,14,1332,1,0.87,0,0.64,12.57,69.35,Netherlands,"Netherlands, Tunisia",left,186,84,no,9.66,5.2,80.52,3.31,55.1,0.41,0.44,0.61,5.07,5.51,0.61,0,0.0,0,0.0,0.61,0.07,1,0.07,0.06,0,0.0,4,0.27,50.0,25.0,0.0,0.41,50.0,0.34,60.0,0.07,0.0,0.0,0.41,66.67,1.28,68.42,0.68,0.81,0.27,30.95,0.61,0.74,45.74,89.96,18.58,81.09,2.84,95.24,19.86,96.94,38.99,94.63,6.35,63.83,21.53,38.82,0.04,0.2,0.07,0.0,0.07,0.0,0.14,4.66,65.22,0.41,16.67,0.07,0.0,0.14,0.2,7.84,75.86,0,,0,,0,0.0,0.0,0.0,,,1.82,,,0.0,0.0,0.0,0.0,0,0.0
J. Brooks,79,Benfica,Wolfsburg,LCB,29,6000000,2023-06-30,25,2367,0,1.41,1,0.95,13.84,63.19,Germany,"Germany, United States",left,193,78,no,10.04,5.59,60.54,4.56,71.67,0.42,0.54,0.3,6.24,8.01,0.84,4,0.15,0,0.0,0.23,0.0,0,0.0,0.05,0,0.0,9,0.34,33.33,0.0,0.04,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.19,60.0,0.87,39.13,0.87,0.53,0.04,26.88,0.49,0.34,44.03,86.18,17.72,74.25,3.73,92.86,19.81,95.78,38.59,91.03,5.4,52.11,23.37,41.29,0.04,0.19,0.0,0.04,0.08,0.0,0.11,5.29,61.15,0.42,9.09,0.3,25.0,0.19,0.0,8.59,75.22,0,,0,,0,0.0,0.0,0.0,,,3.04,,,0.0,0.0,0.0,0.0,0,0.0
D. da Costa,79,Mainz 05,Eintracht Frankfurt,"RWB, RW",29,2300000,2025-06-30,19,1478,1,1.62,4,4.21,18.69,49.51,Germany,"Germany, Angola",right,187,85,no,6.94,4.75,70.51,3.59,44.07,0.0,0.0,0.06,3.59,5.06,0.43,0,0.0,0,0.0,4.81,0.06,1,0.06,0.1,0,0.0,15,0.91,26.67,6.667,0.24,5.72,30.85,0.0,0.0,5.72,30.85,0.85,3.84,63.49,7.31,46.67,2.31,1.04,0.91,21.19,1.77,0.3,31.12,65.75,9.32,57.52,5.91,91.75,11.14,62.3,22.47,77.24,3.23,45.28,22.83,34.76,0.26,1.28,0.06,0.06,1.04,35.29,1.04,3.41,48.21,4.81,40.51,0.85,14.29,0.97,1.71,7.12,70.94,0,,0,,0,0.0,0.0,0.0,,,0.55,,,0.0,0.0,0.0,0.0,0,0.0
D. Demme,79,Napoli,RB Leipzig,"LCMF, DMF, LDMF",30,5000000,2024-06-30,17,1279,0,1.09,0,0.56,18.79,51.69,Germany,"Germany, Italy",right,172,71,no,10.77,9.29,62.88,1.62,34.78,0.99,1.28,0.21,3.94,5.12,1.27,3,0.21,0,0.0,1.34,0.0,0,0.0,0.08,0,0.0,4,0.28,50.0,0.0,0.0,0.7,10.0,0.14,0.0,0.49,14.29,0.14,1.48,42.86,4.08,36.21,0.56,0.99,0.28,55.03,0.35,0.91,73.67,88.06,23.15,78.12,12.1,97.67,26.25,92.49,67.06,90.87,5.98,64.71,16.54,30.13,0.04,0.63,0.0,0.07,0.7,70.0,0.21,9.99,84.51,2.39,55.88,1.13,43.75,0.99,0.07,11.61,75.15,0,,0,,0,0.0,0.0,0.0,,,1.27,,,0.07,0.0,0.0,0.0,0,0.0
J. Gouweleeuw,79,Augsburg,Augsburg,RCB,31,3500000,2024-06-30,21,1757,0,0.0,0,0.0,11.68,64.04,Netherlands,Netherlands,right,188,83,no,9.68,4.71,67.39,3.12,54.1,0.2,0.22,0.61,6.3,6.82,0.61,5,0.26,0,0.0,0.46,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.61,66.67,1.08,52.38,0.15,0.87,0.31,21.97,0.46,0.15,36.47,82.16,17.57,71.43,3.18,95.16,13.01,93.31,28.58,91.04,7.79,50.66,23.37,39.73,0.0,0.0,0.05,0.0,0.15,33.33,0.05,6.86,50.75,1.18,30.43,2.0,35.9,0.31,0.0,6.92,71.11,0,,0,,0,0.0,0.0,0.0,,,2.92,,,0.0,0.0,0.0,0.0,0,0.0
M. Uth,79,Köln,Köln,"AMF, CF, RCMF",31,3000000,2023-06-30,23,1596,5,7.16,4,4.0,20.98,37.1,Germany,Germany,left,185,72,no,5.81,6.26,46.85,2.71,25.0,0.28,0.38,0.0,2.59,3.48,1.64,5,0.28,0,0.0,2.99,0.28,4,0.23,0.4,0,0.0,47,2.65,40.43,10.638,0.23,1.07,26.32,0.9,31.25,0.17,0.0,0.0,2.76,46.94,7.56,38.81,2.88,1.18,1.13,20.81,1.69,1.8,28.08,74.1,6.48,50.43,6.94,92.68,9.53,76.92,24.53,79.08,2.59,43.48,17.46,31.73,0.23,1.64,0.17,0.0,1.18,28.57,0.68,3.55,57.14,1.97,48.57,1.75,25.81,1.07,0.39,3.5,70.97,0,,0,,0,0.0,0.0,0.0,,,0.28,,,2.2,0.34,33.33,2.76,3,33.333
B. Stambouli,79,Adana Demirspor,Schalke 04,RCB,32,1400000,2023-06-30,9,853,0,0.0,0,0.0,15.4,58.9,France,"France, Algeria",right,180,82,no,11.4,7.91,64.0,2.22,57.14,0.53,0.66,0.74,5.8,7.24,0.95,2,0.21,0,0.0,0.95,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.21,50.0,0.0,0.0,0.21,50.0,0.0,1.16,63.64,2.85,51.85,0.0,1.27,0.32,27.85,0.32,0.42,46.85,83.33,21.1,73.0,4.11,92.31,17.73,94.05,38.19,88.95,8.44,58.75,22.6,39.13,0.0,0.0,0.0,0.0,0.21,50.0,0.0,7.7,63.01,1.06,50.0,1.06,40.0,0.42,0.11,12.24,70.69,0,,0,,0,0.0,0.0,0.0,,,2.22,,,0.0,0.0,0.0,0.0,0,0.0
D. Caligiuri,79,Augsburg,Schalke 04,"RAMF, RW, RCMF",34,600000,2023-06-30,28,2407,2,3.26,1,3.17,27.59,43.09,Germany,"Germany, Italy",right,182,80,no,11.14,8.34,48.88,3.7,48.48,0.82,1.04,0.26,6.24,7.9,0.9,5,0.19,0,0.0,3.78,0.07,1,0.04,0.12,0,0.0,41,1.53,29.27,4.878,0.04,1.79,20.83,0.07,50.0,1.65,20.45,0.22,4.64,48.39,12.08,37.77,1.72,1.27,1.23,17.76,1.42,1.53,30.55,70.87,10.21,62.64,5.57,87.92,8.11,76.04,26.25,76.35,2.69,48.61,17.5,30.91,0.12,1.31,0.07,0.0,1.57,45.24,0.3,3.93,64.76,3.03,49.38,1.08,34.48,1.31,0.3,6.02,70.19,0,,0,,0,0.0,0.0,0.0,,,0.15,,,2.06,0.3,25.0,2.47,1,100.0
A. Finnbogason,79,Lyngby,Augsburg,CF,33,500000,2023-06-30,21,1043,3,3.85,2,2.06,19.42,32.0,Iceland,Iceland,right,184,80,no,3.88,3.02,62.86,3.97,26.09,0.17,0.19,0.26,1.81,1.97,1.12,1,0.09,0,0.0,1.04,0.26,2,0.17,0.33,0,0.0,15,1.29,53.33,20.0,0.17,0.35,0.0,0.09,0.0,0.26,0.0,0.0,1.12,30.77,5.95,21.74,2.67,0.69,0.35,10.44,2.5,0.86,18.9,70.32,4.57,50.94,4.75,83.64,4.4,76.47,17.0,74.11,1.64,42.11,15.18,22.23,0.18,1.29,0.09,0.0,0.35,0.0,0.6,2.33,44.44,1.21,64.29,0.35,0.0,1.47,0.0,1.98,56.52,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
M. Hitz,79,Basel,Borussia Dortmund,GK,35,750000,2025-06-30,4,308,0,0.0,0,0.0,0.29,100.0,Switzerland,Switzerland,right,194,91,no,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.51,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78,0.29,0.29,20.75,92.96,8.47,86.21,0.0,0.0,11.69,97.5,17.24,100.0,3.51,58.33,31.26,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,66.67,1,0.29,8,2.34,2,87.5,2.84,0.83,1.84,0.538,0.0,0.88,0.0,,,,0.0,0,0.0
S. Rudy,79,Hoffenheim,Hoffenheim,"RCMF, RDMF",32,1500000,2023-06-30,32,2897,1,1.13,3,4.52,14.51,52.03,Germany,Germany,right,180,74,no,7.42,6.31,60.59,1.15,37.84,0.28,0.34,0.19,3.32,4.05,0.9,9,0.28,0,0.0,1.93,0.03,1,0.03,0.04,0,0.0,22,0.68,40.91,4.545,0.09,0.99,37.5,0.09,33.33,0.84,37.04,0.19,1.15,67.57,3.98,46.09,0.68,0.65,0.31,29.51,0.99,1.03,42.69,83.11,13.67,75.0,8.08,93.85,14.26,84.97,39.11,85.78,2.67,59.3,17.63,37.58,0.14,1.3,0.09,0.06,1.15,43.24,0.4,6.09,77.55,2.17,55.71,1.27,39.02,0.9,0.4,8.23,73.96,0,,0,,0,0.0,0.0,0.0,,,0.62,,,0.47,0.0,0.0,1.52,0,0.0
M. Hasebe,79,Eintracht Frankfurt,Eintracht Frankfurt,CB,38,800000,2023-06-30,23,2096,0,0.0,0,0.15,13.53,65.4,Japan,Japan,right,180,72,no,9.49,5.93,71.01,2.66,53.23,0.26,0.37,0.43,5.02,7.28,0.26,3,0.13,0,0.0,0.6,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.47,100.0,1.63,76.32,0.04,2.88,0.94,33.66,0.09,1.29,55.18,89.73,18.81,79.0,4.34,93.07,27.35,96.23,48.13,94.2,7.0,59.51,21.73,34.56,0.01,0.21,0.04,0.0,0.21,60.0,0.13,8.42,72.96,0.94,31.82,0.43,30.0,0.39,0.0,10.43,79.01,0,,0,,0,0.0,0.0,0.0,,,2.88,,,0.13,0.0,0.0,0.0,0,0.0
S. Kalou,79,Arta / Solar 7,Hertha BSC,"LWF, RCMF, CF",37,200000,,5,173,1,1.16,0,0.0,17.69,29.41,Côte d'Ivoire,Côte d'Ivoire,right,184,80,no,6.76,5.2,40.0,4.16,37.5,0.0,0.0,0.0,4.68,8.18,2.08,0,0.0,0,0.0,2.08,0.52,1,0.52,0.6,0,0.0,6,3.12,33.33,16.667,0.0,1.04,0.0,1.04,0.0,0.0,0.0,0.0,3.12,16.67,6.76,23.08,3.64,1.56,0.52,20.29,2.6,0.0,22.89,70.45,6.24,58.33,4.16,100.0,4.68,66.67,19.77,76.32,2.08,50.0,15.01,23.61,0.0,0.0,0.0,0.0,0.52,100.0,0.0,3.64,57.14,2.08,50.0,1.56,66.67,1.04,0.0,2.6,80.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
A. Hakimi,78,PSG,Borussia Dortmund,"RWB, RB",23,65000000,2026-06-30,33,2845,5,3.86,9,5.82,20.12,52.36,Spain,"Spain, Morocco",right,181,73,no,7.62,6.64,60.95,1.3,48.78,0.09,0.13,0.06,3.48,4.7,0.82,5,0.16,0,0.0,4.49,0.16,5,0.16,0.12,1,0.03,38,1.2,52.63,13.158,0.28,3.32,29.52,0.35,18.18,2.97,30.85,0.44,4.87,55.19,9.52,48.5,3.01,3.64,1.9,55.3,3.7,1.58,67.67,84.34,17.08,76.67,13.7,95.61,21.29,83.8,61.66,88.35,2.97,56.38,16.17,36.76,0.18,1.17,0.09,0.13,0.6,31.58,0.7,6.23,81.22,3.61,52.63,0.57,22.22,1.58,0.95,10.57,75.45,0,,0,,0,0.0,0.0,0.0,,,0.66,,,0.09,0.09,33.33,0.22,0,0.0
M. Rashica,78,Galatasaray,Werder Bremen,"CF, LWF, LW",26,7000000,2025-06-30,28,2372,8,7.75,4,3.83,22.61,39.26,Kosovo,"Kosovo, Albania",right,177,73,yes,4.25,4.55,40.83,1.4,21.62,0.49,0.57,0.11,1.9,2.18,1.1,2,0.08,0,0.0,5.96,0.3,6,0.23,0.29,0,0.0,72,2.73,40.28,11.111,0.15,3.11,36.59,2.31,31.15,0.8,52.38,0.3,6.72,53.67,13.85,42.74,2.31,2.5,2.73,15.48,1.78,1.75,22.92,73.51,3.83,63.37,4.63,88.52,9.83,72.59,18.1,81.13,1.82,56.25,19.33,26.53,0.15,1.29,0.08,0.0,0.3,37.5,0.42,1.33,68.57,3.0,51.9,0.38,20.0,0.65,1.06,3.15,71.08,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.91,0.19,20.0,1.71,3,66.667
F. Grillitsch,78,Ajax,Hoffenheim,"DMF, LDMF, CB",27,10000000,2023-06-30,31,2549,0,1.45,1,2.72,17.41,57.0,Austria,Austria,right,187,77,no,11.44,6.71,66.32,1.94,58.18,1.45,1.81,0.18,5.54,6.93,0.92,3,0.11,0,0.0,1.48,0.0,0,0.0,0.05,0,0.0,16,0.56,0.0,0.0,0.04,0.42,41.67,0.11,66.67,0.28,37.5,0.04,1.55,56.82,5.68,48.45,0.49,1.59,0.88,40.07,0.18,1.62,58.26,90.18,14.65,76.63,9.64,97.07,27.82,95.56,53.24,93.5,4.59,56.15,19.94,30.55,0.1,0.6,0.04,0.0,0.78,54.55,0.25,6.43,70.33,1.84,63.46,1.31,45.95,0.99,0.18,7.52,76.53,0,,0,,0,0.0,0.0,0.0,,,2.44,,,0.0,0.0,0.0,0.0,0,0.0
N. Amiri,78,Bayer Leverkusen,Bayer Leverkusen,"AMF, LCMF, RWB",26,6000000,2024-06-30,30,1961,1,2.41,1,4.55,16.57,44.6,Germany,"Germany, Afghanistan",right,180,77,no,5.83,4.22,53.26,1.15,36.0,0.55,0.88,0.09,3.03,4.86,1.15,3,0.14,0,0.0,4.04,0.05,1,0.05,0.11,0,0.0,41,1.88,41.46,2.439,0.05,1.38,30.0,0.46,40.0,0.92,25.0,0.23,3.95,52.33,8.31,48.07,1.88,1.88,2.02,35.34,1.29,1.65,44.52,85.36,11.2,72.95,11.24,94.69,13.81,89.7,41.35,88.24,1.88,58.54,17.87,26.15,0.21,2.11,0.14,0.0,1.65,47.22,0.73,5.78,78.57,2.2,66.67,1.47,37.5,1.42,0.41,6.84,81.21,0,,0,,0,0.0,0.0,0.0,,,0.55,,,1.65,0.05,0.0,3.53,0,0.0
