Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Gouweleeuw,78,Augsburg,Augsburg,RCB,31,3500000,2024-06-30,25,2213,0,1.45,2,1.39,16.19,53.52,Netherlands,Netherlands,right,188,83,no,11.14,6.71,61.21,3.66,50.0,0.28,0.34,0.69,6.75,8.06,0.81,4,0.16,0,0.0,0.94,0.0,0,0.0,0.06,0,0.0,7,0.28,28.57,0.0,0.08,0.37,33.33,0.0,0.0,0.33,25.0,0.04,1.14,57.14,2.24,40.0,0.37,1.1,0.41,26.76,0.41,0.28,45.71,82.38,23.22,74.08,2.52,93.55,15.74,93.02,35.54,89.7,9.84,57.44,23.73,41.46,0.06,0.33,0.0,0.04,0.33,25.0,0.16,9.52,64.96,1.71,50.0,1.1,22.22,0.73,0.16,11.79,74.14,0,,0,,0,0.0,0.0,0.0,,,1.71,,,0.04,0.0,0.0,0.0,0,0.0
B. Stambouli,78,Adana Demirspor,Schalke 04,"RCB, CB, RDMF",32,1400000,2023-06-30,21,1865,0,0.13,1,0.31,15.44,58.44,France,"France, Algeria",right,180,82,no,11.97,7.38,62.09,2.51,53.85,0.82,0.99,0.39,6.56,7.92,1.11,3,0.14,0,0.0,0.97,0.0,0,0.0,0.01,0,0.0,3,0.14,33.33,0.0,0.05,0.29,66.67,0.0,0.0,0.29,66.67,0.0,0.97,55.0,2.7,50.0,0.0,1.06,0.34,28.81,0.24,0.63,45.94,80.57,20.65,67.99,4.34,94.44,16.17,93.13,37.69,88.86,7.96,41.82,21.68,35.81,0.02,0.29,0.0,0.0,0.43,44.44,0.1,9.46,61.73,1.79,40.54,1.35,28.57,0.58,0.24,11.0,74.12,0,,0,,0,0.0,0.0,0.0,,,1.21,,,0.0,0.0,0.0,0.0,0,0.0
A. Finnbogason,78,Lyngby,Augsburg,CF,33,500000,2023-06-30,18,1391,10,8.25,1,1.79,22.45,27.09,Iceland,Iceland,right,184,80,no,2.98,3.62,35.71,4.08,20.63,0.19,0.25,0.19,1.49,1.88,2.33,2,0.13,0,0.0,2.59,0.65,6,0.39,0.53,0,0.0,36,2.33,47.22,27.778,0.06,0.78,16.67,0.32,0.0,0.45,28.57,0.0,2.72,45.24,8.54,28.79,4.21,0.65,0.39,12.36,2.46,0.58,19.48,70.43,3.95,60.66,4.92,81.58,5.82,77.78,17.79,73.45,0.91,57.14,16.3,14.88,0.12,0.97,0.19,0.06,0.45,28.57,0.52,1.88,68.97,1.23,52.63,0.52,25.0,1.1,0.13,2.52,66.67,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.0,0.0,0.0,0.0,4,100.0
T. Delaney,78,Sevilla,Borussia Dortmund,"LDMF, LCMF",31,3000000,2025-06-30,30,2405,3,3.17,4,1.09,18.75,53.09,Denmark,"Denmark, United States",left,182,79,no,10.25,6.62,67.23,4.38,51.28,0.52,0.7,0.19,5.28,7.01,1.68,7,0.26,0,0.0,1.38,0.11,3,0.11,0.12,1,0.04,30,1.12,33.33,10.0,0.15,0.64,35.29,0.37,40.0,0.22,16.67,0.0,1.31,42.86,3.97,42.45,1.23,0.34,0.34,44.91,0.19,0.9,59.69,88.28,15.94,73.94,12.05,94.41,20.84,94.61,53.78,91.72,5.39,59.72,17.94,33.65,0.04,0.37,0.04,0.04,0.41,54.55,0.11,8.35,76.68,1.16,58.06,0.71,42.11,0.49,0.15,7.19,71.88,0,,0,,0,0.0,0.0,0.0,,,0.86,,,0.04,0.04,0.0,0.0,0,0.0
H. Badstuber,78,,Stuttgart,"CB, LCB",33,0,,10,543,0,0.0,0,0.0,14.25,65.12,Germany,Germany,left,190,85,no,14.25,7.13,86.05,4.64,42.86,0.83,0.99,0.33,7.29,8.68,0.66,1,0.17,0,0.0,0.17,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,50.0,0.99,50.0,0.17,0.17,0.0,28.67,0.66,0.5,41.93,92.49,13.92,86.9,4.48,100.0,20.22,95.9,37.96,94.76,3.98,70.83,19.44,29.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,68.75,0.17,0.0,0.0,0.0,0.0,0.0,5.64,76.47,0,,0,,0,0.0,0.0,0.0,,,3.48,,,0.0,0.0,0.0,0.0,0,0.0
M. Plattenhardt,78,Hertha BSC,Hertha BSC,"LB, LWB",30,2000000,2023-06-30,22,2017,1,0.58,2,3.25,11.82,50.19,Germany,Germany,left,181,76,no,6.65,4.86,56.88,1.65,24.32,0.22,0.27,0.0,3.66,4.47,1.03,4,0.18,0,0.0,2.23,0.04,1,0.04,0.03,0,0.0,11,0.49,18.18,9.091,0.09,3.66,36.59,3.66,36.59,0.0,0.0,0.22,1.25,53.57,3.03,50.0,0.27,1.83,1.07,26.91,1.61,0.98,38.28,78.55,14.9,71.86,6.2,91.37,10.98,76.83,29.41,88.77,5.44,50.0,21.0,37.74,0.14,1.43,0.0,0.0,0.27,50.0,0.27,5.71,65.63,3.12,44.29,0.22,0.0,0.18,1.38,10.44,76.92,0,,0,,0,0.0,0.0,0.0,,,0.58,,,1.03,0.22,20.0,2.14,0,0.0
J. Baumgartlinger,78,Augsburg,Bayer Leverkusen,"DMF, RDMF, LDMF",34,600000,2023-06-30,21,1641,0,0.45,1,0.34,20.18,53.26,Austria,Austria,right,181,85,no,10.59,8.34,61.18,3.4,51.61,0.11,0.18,0.33,5.37,8.88,1.1,2,0.11,0,0.0,1.1,0.0,0,0.0,0.02,0,0.0,9,0.49,0.0,0.0,0.05,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.93,76.47,4.44,40.74,1.04,0.49,0.11,54.35,0.05,1.04,72.01,91.85,18.37,85.97,10.09,96.74,30.77,93.05,67.51,92.85,4.39,78.75,17.19,35.21,0.02,0.33,0.0,0.0,0.88,43.75,0.16,8.28,84.11,1.32,62.5,0.71,30.77,1.04,0.0,7.57,80.43,0,,0,,0,0.0,0.0,0.0,,,1.26,,,0.0,0.0,0.0,0.0,0,0.0
B. Oczipka,78,Arminia Bielefeld,Schalke 04,"LB, LWB",33,600000,,21,1985,1,0.4,4,3.94,15.01,53.47,Germany,Germany,left,185,85,no,7.53,4.85,65.42,1.18,50.0,0.59,0.7,0.27,3.76,4.45,0.73,3,0.14,0,0.0,3.31,0.05,1,0.05,0.02,0,0.0,11,0.5,9.09,9.091,0.18,2.81,45.16,2.72,45.0,0.0,0.0,0.18,3.36,56.76,6.26,47.1,1.09,1.68,1.45,24.66,1.95,0.95,36.14,78.92,11.74,69.5,7.16,91.14,11.06,84.84,30.2,83.93,3.4,62.67,19.72,35.81,0.18,1.54,0.05,0.0,0.27,33.33,0.41,4.85,74.77,2.45,61.11,0.36,37.5,0.59,1.09,8.16,71.67,0,,0,,0,0.0,0.0,0.0,,,0.45,,,1.36,0.05,0.0,2.45,0,0.0
N. Müller,78,,Hannover 96,"AMF, RW, CF",35,400000,,21,1173,5,3.0,0,1.32,20.41,40.6,Germany,Germany,right,173,66,no,5.83,7.06,57.61,1.99,11.54,0.08,0.09,0.0,1.69,1.99,1.3,3,0.23,0,0.0,3.15,0.38,5,0.38,0.23,2,0.15,22,1.69,40.91,22.727,0.0,1.38,27.78,0.0,0.0,1.3,23.53,0.23,4.07,47.17,9.05,37.29,2.38,1.46,1.23,13.5,0.92,1.0,21.56,71.17,7.06,64.13,5.06,87.88,4.76,70.97,19.41,75.89,0.84,27.27,14.62,12.99,0.1,0.92,0.0,0.0,0.54,28.57,0.15,2.76,61.11,1.61,42.86,0.38,20.0,0.38,0.38,3.3,65.12,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.38,0.0,0.0,0.84,0,0.0
N. Petersen,78,Freiburg,Freiburg,CF,33,1500000,,24,2053,10,10.69,3,2.62,26.22,32.78,Germany,Germany,right,188,84,no,5.87,4.38,63.0,12.45,33.1,0.22,0.24,0.09,2.89,3.15,1.05,0,0.0,0,0.0,1.36,0.44,9,0.39,0.47,4,0.18,47,2.06,48.94,21.277,0.13,0.48,0.0,0.22,0.0,0.26,0.0,0.0,1.32,16.67,4.56,19.23,2.94,0.39,0.22,12.14,2.5,0.7,18.89,74.01,4.12,57.45,5.61,81.25,4.3,71.43,17.49,76.44,0.96,63.64,14.75,21.35,0.11,0.79,0.0,0.0,0.44,30.0,0.35,1.23,42.86,1.01,39.13,0.35,12.5,0.66,0.0,2.02,47.83,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2,50.0
F. Johnson,78,,Borussia M'gladbach,"RB, RWF, LW",34,0,,18,1068,1,0.97,0,0.34,12.3,39.73,Germany,"Germany, United States",right,183,74,no,4.47,3.54,59.52,2.53,33.33,0.17,0.21,0.25,2.19,2.69,0.34,1,0.08,0,0.0,0.84,0.08,1,0.08,0.08,0,0.0,3,0.25,66.67,33.333,0.0,1.1,15.38,0.08,0.0,1.01,16.67,0.08,0.59,28.57,3.88,30.43,1.1,1.26,1.18,31.85,1.6,1.18,41.46,82.32,14.16,67.86,9.69,95.65,10.62,88.89,37.33,88.49,3.03,30.56,16.13,16.63,0.03,0.25,0.08,0.0,0.67,50.0,0.08,4.21,70.0,1.6,52.63,0.67,37.5,0.76,0.08,5.81,66.67,0,,0,,0,0.0,0.0,0.0,,,1.1,,,0.0,0.0,0.0,0.0,0,0.0
V. Ibišević,78,,Hertha BSC,CF,38,0,,28,1878,10,10.32,2,1.34,25.78,37.73,Bosnia and Herzegovina,"Bosnia and Herzegovina, United States",right,188,83,no,3.55,3.07,51.56,8.48,40.68,0.43,0.55,0.19,1.53,1.96,1.77,4,0.19,1,0.05,2.16,0.48,9,0.43,0.49,3,0.14,46,2.2,41.3,21.739,0.1,0.53,18.18,0.1,50.0,0.38,12.5,0.05,1.49,51.61,8.67,34.81,3.35,0.48,0.05,10.3,1.68,0.72,17.88,75.34,3.35,68.57,4.6,85.42,5.89,72.36,16.29,78.82,1.05,50.0,15.36,18.11,0.06,0.62,0.1,0.0,0.67,57.14,0.24,2.2,71.74,1.58,60.61,0.81,52.94,1.05,0.14,2.11,70.45,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
C. Gentner,78,Luzern,Stuttgart,"LCMF, RCMF",37,100000,2023-06-30,29,2103,0,3.22,5,1.3,19.34,49.78,Germany,Germany,right,189,81,no,10.31,7.53,59.66,3.64,52.94,1.8,2.09,0.3,4.02,4.68,1.33,3,0.13,0,0.0,1.97,0.0,0,0.0,0.14,0,0.0,28,1.2,21.43,0.0,0.21,1.8,45.24,0.94,54.55,0.77,33.33,0.17,1.84,39.53,4.75,40.54,1.58,1.11,0.6,26.88,1.03,1.33,41.55,73.53,16.52,61.66,5.18,87.6,13.57,79.81,34.02,78.36,5.78,53.33,18.45,27.85,0.06,0.64,0.09,0.09,0.51,33.33,0.34,8.3,67.53,2.48,41.38,0.86,25.0,0.6,0.64,7.49,72.0,0,,0,,0,0.0,0.0,0.0,,,0.21,,,0.04,0.04,0.0,0.0,0,0.0
K. Havertz,77,Chelsea,Bayer Leverkusen,"AMF, RWF, RCMF",23,70000000,2025-06-30,34,3040,17,13.86,2,3.24,21.55,39.7,Germany,Germany,left,193,84,no,4.83,3.61,56.56,4.23,34.27,0.06,0.09,0.15,2.72,4.08,0.71,2,0.06,0,0.0,4.35,0.5,14,0.41,0.41,2,0.06,83,2.46,50.6,20.482,0.06,1.15,35.9,0.41,28.57,0.71,37.5,0.12,3.76,58.27,9.71,38.11,3.23,1.51,0.86,40.41,1.39,1.48,51.34,89.62,11.16,82.49,12.2,93.45,16.58,90.89,48.02,91.31,2.25,78.95,16.3,36.59,0.1,0.83,0.21,0.09,0.92,54.84,0.33,5.27,86.52,2.31,67.95,0.65,50.0,1.48,0.41,5.42,85.25,0,,0,,0,0.0,0.0,0.0,,,0.21,,,0.09,0.09,0.0,0.09,3,100.0
D. Zakaria,77,Chelsea,Borussia M'gladbach,"LCMF, RCMF",25,20000000,2026-06-30,31,2061,4,3.86,0,0.66,20.13,45.77,Switzerland,"Switzerland, Congo DR",right,190,81,yes,8.21,6.55,64.0,1.97,46.67,0.66,0.78,0.35,3.36,4.01,1.44,7,0.31,0,0.0,2.71,0.17,4,0.17,0.17,0,0.0,33,1.44,39.39,12.121,0.0,0.83,21.05,0.26,33.33,0.57,15.38,0.04,3.49,43.75,7.73,35.59,1.27,1.66,1.18,23.06,0.61,0.83,32.27,85.93,9.3,76.53,5.46,93.6,12.14,90.29,29.74,88.99,1.83,61.9,17.87,24.44,0.03,0.44,0.09,0.04,0.74,58.82,0.04,4.8,78.18,1.48,58.82,0.57,46.15,0.61,0.17,4.76,77.98,0,,0,,0,0.0,0.0,0.0,,,0.35,,,0.0,0.0,0.0,0.0,0,0.0
B. Pavard,77,Bayern München,Stuttgart,"CB, LCB, RB",26,30000000,2024-06-30,29,2717,0,0.78,0,0.73,13.28,61.35,France,France,right,186,81,no,10.6,5.3,69.38,4.87,58.5,0.5,0.56,0.63,6.43,7.26,0.6,3,0.1,0,0.0,0.86,0.0,0,0.0,0.03,0,0.0,8,0.26,37.5,0.0,0.0,0.7,47.62,0.1,66.67,0.56,41.18,0.1,0.7,52.38,1.42,51.16,0.5,0.83,0.43,29.85,0.56,0.43,46.61,87.14,16.69,75.6,3.61,97.25,20.44,93.68,40.38,92.21,5.56,54.76,20.77,36.67,0.02,0.2,0.03,0.0,0.2,33.33,0.17,4.9,64.86,1.09,54.55,0.26,25.0,0.36,0.33,7.92,71.55,0,,0,,0,0.0,0.0,0.0,,,1.92,,,0.0,0.0,0.0,0.0,0,0.0
A. Schöpf,77,Vancouver Whitecaps,Schalke 04,"LWB, RCMF, RAMF",28,2000000,2024-12-31,15,1065,1,1.23,0,0.98,23.41,36.82,Austria,Austria,right,178,74,no,8.62,8.45,45.0,1.44,23.53,0.51,0.63,0.0,4.31,5.39,2.11,3,0.25,0,0.0,3.04,0.08,1,0.08,0.1,1,0.08,18,1.52,16.67,5.556,0.0,1.86,36.36,0.85,50.0,1.01,25.0,0.17,4.14,44.9,9.04,31.78,1.52,3.13,2.54,22.9,1.18,0.76,37.52,80.86,9.13,65.74,8.79,91.35,11.92,86.52,33.63,84.67,2.11,56.0,17.49,28.14,0.08,0.85,0.0,0.0,1.01,25.0,0.34,4.14,73.47,1.86,40.91,0.59,14.29,0.25,0.59,5.58,66.67,0,,0,,0,0.0,0.0,0.0,,,0.17,,,0.0,0.0,0.0,0.0,0,0.0
D. Kohr,77,Mainz 05,Bayer Leverkusen,"RDMF, RCMF, LDMF",28,4000000,2026-06-30,18,1036,0,1.1,1,1.19,21.72,50.8,Germany,Germany,right,183,77,no,13.55,10.51,60.33,2.78,34.38,0.69,0.9,0.78,6.52,8.43,1.91,4,0.35,0,0.0,0.87,0.0,0,0.0,0.1,0,0.0,13,1.13,30.77,0.0,0.09,0.43,40.0,0.17,50.0,0.26,33.33,0.09,0.96,18.18,4.26,44.9,1.3,0.78,1.04,28.93,0.26,1.13,42.57,82.86,13.73,72.78,6.69,87.01,14.94,90.12,37.79,87.36,4.34,48.0,18.08,28.09,0.1,0.43,0.0,0.0,0.52,33.33,0.17,5.73,72.73,1.65,57.89,0.52,33.33,0.78,0.17,6.95,72.5,0,,0,,0,0.0,0.0,0.0,,,0.87,,,0.0,0.0,0.0,0.0,0,0.0
J. Hofmann,77,Borussia M'gladbach,Borussia M'gladbach,"LCMF, RCMF",30,13000000,2025-06-30,27,1994,5,5.14,5,3.25,16.2,45.4,Germany,Germany,right,176,73,no,7.72,6.68,58.78,1.9,28.57,0.09,0.11,0.09,3.7,4.51,0.9,2,0.09,0,0.0,2.53,0.23,4,0.18,0.23,0,0.0,33,1.49,39.39,15.152,0.23,0.95,14.29,0.27,16.67,0.68,13.33,0.09,2.35,53.85,5.06,38.39,2.03,2.44,1.72,35.88,1.49,1.04,45.59,86.14,14.58,80.19,8.12,94.44,14.98,89.76,41.84,88.89,2.8,69.35,18.3,33.71,0.15,1.4,0.23,0.0,1.08,50.0,0.32,6.73,80.54,2.44,59.26,0.68,26.67,1.4,0.14,8.17,84.53,0,,0,,0,0.0,0.0,0.0,,,0.72,,,0.95,0.05,0.0,1.81,2,50.0
Y. Poulsen,77,RB Leipzig,RB Leipzig,CF,28,10000000,2024-06-30,31,2561,15,10.97,2,3.6,39.36,35.54,Denmark,"Denmark, Tanzania",right,192,84,no,4.5,4.01,48.25,11.18,43.71,0.14,0.17,0.14,2.42,2.93,2.0,2,0.07,0,0.0,3.55,0.53,15,0.53,0.39,1,0.04,61,2.14,42.62,24.59,0.07,0.91,42.31,0.39,27.27,0.53,53.33,0.04,3.87,39.09,15.74,27.01,3.87,1.02,0.63,14.9,3.2,1.76,23.55,69.4,6.01,53.22,6.4,86.26,5.31,62.91,22.03,70.81,0.63,61.11,13.75,11.82,0.13,0.91,0.07,0.07,1.48,50.0,0.46,2.74,51.28,2.28,49.23,1.27,41.67,1.09,0.35,2.46,65.71,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
D. Heintz,77,Bochum,Freiburg,LCB,29,2500000,2024-06-30,34,3216,1,0.86,0,1.17,14.1,57.34,Germany,Germany,left,190,89,yes,9.96,5.74,68.29,3.5,51.2,0.28,0.3,0.45,5.76,6.24,0.81,5,0.14,0,0.0,0.92,0.03,1,0.03,0.02,0,0.0,8,0.22,37.5,12.5,0.0,0.42,33.33,0.36,30.77,0.06,50.0,0.0,1.01,61.11,2.13,46.05,0.28,1.85,0.7,31.4,1.01,0.34,46.23,85.11,21.24,76.94,3.22,91.3,17.74,93.22,37.61,91.59,8.2,58.02,23.3,39.22,0.03,0.25,0.03,0.0,0.31,27.27,0.06,7.25,68.34,1.2,30.23,1.04,16.22,0.28,0.14,11.59,75.85,0,,0,,0,0.0,0.0,0.0,,,1.48,,,0.0,0.0,0.0,0.0,0,0.0
T. Chandler,77,Eintracht Frankfurt,Eintracht Frankfurt,RWB,32,1200000,2025-06-30,1,17,0,0.0,0,0.12,,,Germany,"Germany, United States",right,187,84,no,,,,,,,0.0,,,0.0,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79,34.23,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
S. Rode,77,Eintracht Frankfurt,Eintracht Frankfurt,"LCMF, RCMF",31,2500000,2024-06-30,12,958,0,0.58,0,1.37,20.48,52.75,Germany,Germany,right,180,75,no,14.0,9.77,57.69,3.01,50.0,1.5,1.94,0.09,6.86,8.87,1.5,4,0.38,0,0.0,1.69,0.0,0,0.0,0.05,0,0.0,4,0.38,50.0,0.0,0.0,1.03,36.36,0.47,40.0,0.56,33.33,0.38,1.03,63.64,3.48,43.24,1.03,0.94,0.75,29.41,0.94,0.94,46.97,87.2,14.09,78.67,7.61,96.3,15.78,89.88,42.18,90.87,3.76,60.0,17.6,34.07,0.13,1.5,0.09,0.0,0.66,71.43,0.28,6.48,71.01,2.35,68.0,0.56,83.33,1.03,0.47,6.76,80.56,0,,0,,0,0.0,0.0,0.0,,,1.13,,,0.94,0.0,0.0,1.97,0,0.0
M. Gregoritsch,77,Freiburg,Augsburg,"CF, AMF, RCMF",28,6000000,2023-06-30,32,2618,6,8.74,1,1.79,20.73,40.63,Austria,Austria,left,193,91,no,5.78,4.13,56.67,7.01,43.14,0.17,0.2,0.31,3.27,3.78,0.93,4,0.14,0,0.0,2.1,0.21,5,0.17,0.3,2,0.07,81,2.78,33.33,7.407,0.03,0.62,16.67,0.41,25.0,0.21,0.0,0.03,1.79,53.85,5.91,37.21,2.92,0.86,0.48,20.11,2.03,0.93,29.43,74.88,9.39,63.37,6.46,87.77,7.77,75.22,26.44,78.28,2.37,52.17,17.2,29.76,0.06,0.69,0.03,0.07,0.83,12.5,0.28,4.37,59.06,1.86,61.11,0.83,16.67,1.1,0.1,4.19,72.95,0,,0,,0,0.0,0.0,0.0,,,0.24,,,0.28,0.24,28.57,0.0,1,100.0
P. Herrmann,77,Borussia M'gladbach,Borussia M'gladbach,"RWF, RWB, RW",31,2000000,2024-06-30,24,1151,3,1.24,2,2.5,15.01,48.44,Germany,Germany,right,179,71,no,5.71,6.18,50.63,1.88,33.33,0.86,1.12,0.23,1.72,2.24,1.33,1,0.08,0,0.0,4.38,0.23,3,0.23,0.1,0,0.0,19,1.49,21.05,15.789,0.16,4.93,36.51,0.31,50.0,4.61,35.59,0.47,3.13,62.5,5.32,54.41,2.35,1.88,1.17,27.45,2.58,0.7,35.73,77.24,8.44,69.44,8.76,92.86,12.28,77.07,28.31,86.74,2.74,45.71,21.4,28.53,0.2,1.88,0.0,0.08,0.7,44.44,0.78,3.21,70.73,4.54,56.9,0.7,44.44,0.78,2.03,7.9,79.21,0,,0,,0,0.0,0.0,0.0,,,0.47,,,0.39,0.16,50.0,0.86,0,0.0
J. Bruma,77,Kasımpaşa,Schalke 04,"RCB, LCB",30,450000,2023-06-30,9,664,0,0.22,0,0.0,13.55,53.0,Netherlands,"Netherlands, Suriname",right,186,84,no,7.73,5.56,56.1,4.34,56.25,0.54,0.67,0.14,4.07,5.0,1.22,4,0.54,0,0.0,0.41,0.0,0,0.0,0.03,0,0.0,2,0.27,0.0,0.0,0.0,0.27,50.0,0.0,0.0,0.27,50.0,0.0,0.68,40.0,1.76,46.15,0.27,1.08,0.14,27.65,0.81,0.41,40.93,85.1,17.76,77.86,3.52,96.15,14.64,94.44,33.75,91.97,6.91,52.94,23.49,35.66,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.96,72.73,0.95,42.86,0.68,20.0,0.41,0.14,10.44,66.23,0,,0,,0,0.0,0.0,0.0,,,2.3,,,0.0,0.0,0.0,0.0,0,0.0
D. Latza,77,Schalke 04,Mainz 05,LCMF,32,600000,2024-06-30,24,1925,0,3.16,4,2.65,21.23,45.37,Germany,Germany,right,179,76,no,9.82,7.48,49.38,3.32,53.52,0.7,0.77,0.42,5.42,5.96,1.08,4,0.19,0,0.0,2.2,0.0,0,0.0,0.15,0,0.0,37,1.73,18.92,0.0,0.19,0.42,22.22,0.28,16.67,0.09,0.0,0.0,2.85,44.26,6.92,40.54,1.36,0.75,0.47,32.12,0.98,1.92,46.19,82.59,15.05,67.39,8.18,94.29,15.66,91.04,42.31,85.41,3.46,55.41,18.61,37.22,0.12,0.84,0.0,0.05,1.59,32.35,0.42,7.2,76.62,2.52,46.3,1.36,31.03,1.36,0.09,7.15,81.05,0,,0,,0,0.0,0.0,0.0,,,0.28,,,0.14,0.05,0.0,0.05,0,0.0
S. Langkamp,77,,Werder Bremen,"RCB, LCB",34,0,,21,1501,0,1.75,0,0.03,15.47,65.12,Germany,Germany,right,191,85,no,10.55,6.42,69.16,4.5,58.67,0.54,0.68,0.36,5.58,7.05,0.6,4,0.24,0,0.0,0.54,0.0,0,0.0,0.1,0,0.0,7,0.42,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,71.43,1.68,67.86,0.84,1.86,0.24,40.17,0.48,0.9,56.72,90.27,21.05,80.34,5.22,96.55,23.38,97.95,52.23,93.11,4.5,57.33,18.71,31.23,0.0,0.12,0.0,0.0,0.3,40.0,0.0,6.06,79.21,0.12,0.0,0.3,40.0,0.06,0.0,10.19,74.71,0,,0,,0,0.0,0.0,0.0,,,3.36,,,0.0,0.0,0.0,0.0,0,0.0
F. Bartels,77,Holstein Kiel,Werder Bremen,"RCMF, CF, RW",35,400000,2023-06-30,2,32,0,0.0,0,0.0,,,Germany,Germany,right,176,69,no,,,,,,,3.33,,,6.67,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.82,33.39,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
M. Hasebe,77,Eintracht Frankfurt,Eintracht Frankfurt,CB,38,800000,2023-06-30,28,2657,0,0.13,0,0.19,13.68,63.37,Japan,Japan,right,180,72,no,11.58,6.4,75.13,2.81,44.58,0.34,0.42,0.47,6.44,8.05,0.61,4,0.14,0,0.0,0.54,0.0,0,0.0,0.0,0,0.0,2,0.07,50.0,0.0,0.0,0.17,60.0,0.07,50.0,0.07,50.0,0.0,0.44,69.23,1.35,57.5,0.0,1.32,0.47,27.78,0.14,1.02,47.59,87.69,18.56,76.09,4.27,97.62,20.49,96.53,39.97,92.2,7.45,64.09,22.33,35.77,0.01,0.17,0.07,0.07,0.2,50.0,0.07,6.98,70.39,1.05,64.52,0.64,36.84,0.61,0.1,10.91,79.5,0,,0,,0,0.0,0.0,0.0,,,2.64,,,0.17,0.0,0.0,0.0,0,0.0
M. Harnik,77,Dassendorf,Werder Bremen,"CF, RWF",35,0,2024-06-30,18,888,4,7.74,1,1.67,22.2,37.44,Germany,"Germany, Austria",right,185,75,no,5.78,5.88,56.9,7.7,35.53,0.41,0.51,0.0,2.03,2.56,1.72,2,0.2,0,0.0,3.24,0.41,4,0.41,0.78,0,0.0,28,2.84,60.71,14.286,0.1,1.72,17.65,0.2,50.0,1.52,13.33,0.1,1.42,50.0,4.05,27.5,5.17,1.11,0.41,18.85,4.16,0.61,24.43,67.22,5.27,67.31,7.09,80.0,7.2,60.56,21.99,70.97,1.01,60.0,16.65,17.4,0.17,1.01,0.0,0.1,1.11,45.45,0.61,2.33,69.57,1.62,43.75,0.71,42.86,0.91,0.2,3.75,62.16,0,,0,,0,0.0,0.0,0.0,,,0.3,,,0.0,0.0,0.0,0.0,0,0.0
