Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Zentner,74,Mainz 05,Mainz 05,GK,27,5000000,2025-06-30,31,2975,0,0.0,0,0.3,0.94,83.87,Germany,Germany,right,194,96,no,1.91,0.15,80.0,0.54,88.89,0.0,0.0,0.0,1.78,1.93,0.0,2,0.06,0,0.0,0.06,0.0,0,0.0,0.0,0,0.0,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.15,80.0,0.03,0.0,0.0,13.1,0.3,0.12,21.24,83.33,12.46,73.3,0.03,0.0,8.02,98.11,13.07,95.14,8.14,64.68,34.81,49.99,0.01,0.03,0.0,0.0,0.0,0.0,0.03,2.51,49.4,0.0,0.0,0.03,0.0,0.03,0.0,6.23,78.16,46,1.39,144,4.36,5,68.06,47.15,1.43,1.15,0.035,0.0,2.03,0.54,,,,0.0,0,0.0
M. Veljković,74,Werder Bremen,Werder Bremen,RCB,27,5000000,2025-06-30,23,1835,0,0.63,0,0.0,13.83,62.77,Switzerland,"Switzerland, Serbia",right,188,85,no,10.5,6.62,71.85,3.83,48.72,0.2,0.21,0.54,5.54,5.9,0.34,1,0.05,0,0.0,0.15,0.0,0,0.0,0.03,0,0.0,3,0.15,33.33,0.0,0.0,0.2,25.0,0.0,0.0,0.2,25.0,0.0,0.15,33.33,0.34,42.86,0.25,0.39,0.05,26.29,0.25,0.39,39.73,80.12,18.64,67.63,2.4,97.96,15.2,91.94,29.33,89.3,10.2,54.81,23.28,34.94,0.0,0.0,0.0,0.0,0.05,0.0,0.0,5.64,52.17,0.74,26.67,0.64,30.77,0.15,0.0,9.51,65.46,0,,0,,0,0.0,0.0,0.0,,,1.52,,,0.0,0.0,0.0,0.0,0,0.0
S. Adamyan,74,Köln,Hoffenheim,"LAMF, CF",29,2500000,2026-06-30,18,530,2,2.18,3,1.87,22.42,40.15,Armenia,Armenia,right,184,75,no,3.91,3.74,36.36,3.57,47.62,0.34,0.55,0.0,2.21,3.55,0.85,2,0.34,0,0.0,5.26,0.34,2,0.34,0.37,0,0.0,18,3.06,33.33,11.111,0.51,2.55,26.67,1.36,37.5,1.19,14.29,0.34,3.57,76.19,10.7,41.27,6.62,2.89,1.7,19.36,3.57,1.53,25.81,69.74,5.09,56.67,6.96,85.37,8.32,71.43,22.08,76.15,1.19,42.86,15.32,10.59,0.32,1.7,0.17,0.17,1.02,83.33,1.53,1.7,60.0,2.89,52.94,1.19,71.43,2.21,0.68,3.91,73.91,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
T. Jedvaj,74,Lokomotiv Moskva,Bayer Leverkusen,"RB, LCB",26,2500000,2025-06-30,3,161,0,0.01,0,0.0,16.77,46.67,Croatia,Croatia,right,185,83,no,11.74,6.71,75.0,2.8,0.0,0.56,0.65,0.0,6.15,7.17,2.24,0,0.0,0,0.0,2.24,0.0,0,0.0,0.01,0,0.0,1,0.56,0.0,0.0,0.0,1.12,50.0,0.0,0.0,1.12,50.0,0.0,0.56,100.0,2.24,25.0,0.56,0.56,0.0,50.31,2.24,0.0,63.17,85.84,24.6,77.27,3.35,66.67,26.27,91.49,55.9,92.0,6.15,36.36,17.33,38.52,0.0,0.0,0.0,0.0,1.68,66.67,0.0,14.53,69.23,2.24,25.0,2.24,25.0,0.0,0.56,10.62,89.47,0,,0,,0,0.0,0.0,0.0,,,1.12,,,0.0,0.0,0.0,0.0,0,0.0
R. Skov,74,Hoffenheim,Hoffenheim,"RAMF, LWB, CF",26,9000000,2024-06-30,23,1236,1,1.92,0,1.78,18.28,46.22,Denmark,Denmark,left,185,81,no,6.77,5.17,67.61,2.33,34.38,0.22,0.27,0.15,3.06,3.75,0.58,0,0.0,1,0.07,3.64,0.07,1,0.07,0.14,0,0.0,33,2.4,21.21,3.03,0.0,3.5,35.42,2.04,39.29,1.38,31.58,0.58,3.71,45.1,7.14,40.82,1.82,1.67,0.87,24.68,2.91,1.17,31.75,75.46,7.57,62.5,7.28,95.0,11.43,77.71,25.34,83.91,2.99,51.22,20.35,18.03,0.13,1.24,0.0,0.0,0.51,42.86,0.66,3.5,62.5,3.35,54.35,1.02,28.57,0.8,1.17,5.68,75.64,0,,0,,0,0.0,0.0,0.0,,,0.22,,,1.31,0.66,22.22,2.18,0,0.0
N. Bentaleb,74,Angers SCO,Schalke 04,"RCMF, LCMF, AMF",27,5000000,2025-06-30,9,573,0,0.76,0,0.0,19.79,41.27,France,"France, Algeria",left,187,78,no,7.54,6.91,52.27,2.04,46.15,0.79,0.99,0.16,3.14,3.95,1.88,2,0.31,0,0.0,1.1,0.0,0,0.0,0.12,0,0.0,2,0.31,50.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.79,100.0,5.81,29.73,0.0,1.1,0.31,26.86,0.79,0.47,40.84,84.23,12.41,73.42,8.95,94.74,12.09,84.42,38.17,86.01,2.51,62.5,18.22,31.53,0.0,0.0,0.0,0.0,0.31,50.0,0.0,5.65,75.0,0.79,40.0,0.47,33.33,0.31,0.0,5.34,67.65,0,,0,,0,0.0,0.0,0.0,,,1.1,,,0.0,0.0,0.0,0.0,1,0.0
R. Andrich,74,Bayer Leverkusen,Union Berlin,"DMF, LCMF, LDMF",28,11000000,2026-06-30,29,2686,5,2.15,2,1.13,18.23,57.72,Germany,Germany,right,187,86,no,10.35,7.3,61.01,2.75,62.2,0.74,0.84,0.17,5.16,5.89,1.71,5,0.17,1,0.03,1.71,0.17,5,0.17,0.07,0,0.0,40,1.34,22.5,12.5,0.07,0.74,27.27,0.3,44.44,0.44,15.38,0.03,1.37,60.98,3.79,53.98,0.6,0.57,0.3,28.31,0.37,1.11,46.84,84.12,16.38,71.17,8.75,97.32,14.84,91.2,41.58,87.83,4.56,59.56,18.57,34.95,0.04,0.44,0.0,0.0,0.84,44.0,0.23,6.47,72.54,1.37,39.02,1.17,37.14,0.57,0.17,7.94,78.9,0,,0,,0,0.0,0.0,0.0,,,1.44,,,0.13,0.13,25.0,0.0,0,0.0
D. Kohr,74,Mainz 05,Mainz 05,"DMF, LCMF, RCMF",28,4000000,2026-06-30,24,1645,1,1.48,0,0.38,19.31,58.07,Germany,Germany,right,183,77,no,12.69,9.08,62.05,3.17,62.07,0.66,0.78,0.22,6.4,7.61,1.91,4,0.22,0,0.0,1.04,0.05,1,0.05,0.08,1,0.05,20,1.09,20.0,5.0,0.0,0.71,7.69,0.22,25.0,0.49,0.0,0.11,1.15,57.14,3.06,53.57,1.37,0.93,0.55,24.46,0.66,1.31,37.31,78.45,14.55,69.17,5.58,96.08,10.45,82.72,33.1,82.81,3.5,51.56,16.04,25.27,0.02,0.33,0.0,0.0,0.49,22.22,0.05,7.0,73.44,1.48,29.63,0.66,16.67,0.71,0.05,6.95,74.8,0,,0,,0,0.0,0.0,0.0,,,0.55,,,0.05,0.05,0.0,0.0,0,0.0
R. Khedira,74,Union Berlin,Augsburg,"RCMF, LCMF, LDMF",28,8000000,2023-06-30,27,1926,1,1.03,0,0.18,14.72,52.7,Germany,"Germany, Tunisia",right,189,86,no,8.32,5.42,65.52,3.36,48.61,0.51,0.53,0.23,4.25,4.42,1.07,5,0.23,0,0.0,0.37,0.05,1,0.05,0.05,0,0.0,9,0.42,44.44,11.111,0.0,0.42,44.44,0.05,100.0,0.37,37.5,0.05,0.09,0.0,1.78,44.74,0.51,0.28,0.19,17.24,0.37,0.84,29.49,79.08,10.14,58.99,4.77,94.12,10.56,92.48,25.84,84.09,3.22,43.48,16.92,29.85,0.01,0.23,0.0,0.0,0.19,0.0,0.05,3.93,57.14,1.4,43.33,0.51,9.09,0.61,0.14,4.25,57.14,0,,0,,0,0.0,0.0,0.0,,,0.79,,,0.0,0.0,0.0,0.0,0,0.0
A. Hahn,74,Augsburg,Augsburg,"CF, RW",32,2000000,2023-06-30,29,2137,8,5.31,3,1.61,25.65,39.24,Germany,Germany,right,185,80,no,7.16,5.52,56.49,8.38,36.68,0.72,0.75,0.17,3.33,3.46,1.31,4,0.17,0,0.0,2.23,0.34,8,0.34,0.22,1,0.04,36,1.52,38.89,22.222,0.13,1.22,31.03,0.29,28.57,0.93,31.82,0.25,2.57,42.62,6.78,31.68,2.44,0.72,0.76,11.12,1.81,1.05,16.17,65.1,3.83,53.85,3.92,83.87,4.89,62.93,13.81,69.51,1.18,50.0,16.38,21.25,0.07,0.59,0.0,0.0,0.46,36.36,0.34,1.68,45.0,1.6,50.0,0.42,40.0,0.51,0.46,2.61,58.06,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.0,0.0,0.0,0.0,0,0.0
K. Akpoguma,74,Hoffenheim,Hoffenheim,"LCB, RB",27,5000000,2024-06-30,16,1268,1,0.21,0,0.0,14.48,57.35,Germany,"Germany, Nigeria",right,192,85,no,10.01,6.25,68.18,3.12,47.73,0.28,0.36,0.92,5.47,6.88,0.99,1,0.07,0,0.0,1.06,0.07,1,0.07,0.02,1,0.07,2,0.14,100.0,50.0,0.0,0.71,20.0,0.07,0.0,0.64,22.22,0.21,1.28,55.56,3.05,51.16,0.43,1.21,0.43,35.84,0.78,0.99,46.99,85.95,19.87,75.0,3.97,87.5,19.02,96.64,40.88,92.71,5.47,42.86,21.78,40.0,0.0,0.0,0.07,0.0,0.28,25.0,0.07,7.1,56.0,1.56,27.27,0.99,14.29,0.21,0.21,6.53,80.43,0,,0,,0,0.0,0.0,0.0,,,1.77,,,0.0,0.0,0.0,0.0,0,0.0
R. Quaison,74,Al Ettifaq,Mainz 05,"CF, LAMF, AMF",28,6000000,2024-06-30,28,1562,6,5.22,2,1.55,22.13,36.72,Sweden,"Sweden, Ghana",right,183,77,no,4.78,4.96,54.65,3.8,22.73,0.0,0.0,0.06,2.07,2.09,1.27,1,0.06,0,0.0,3.0,0.35,5,0.29,0.3,2,0.12,33,1.9,51.52,18.182,0.12,0.63,9.09,0.29,0.0,0.35,16.67,0.0,3.17,50.91,8.12,32.62,2.25,1.04,0.35,11.98,1.84,0.69,17.75,69.81,5.88,56.86,4.09,88.73,3.92,69.12,16.02,73.74,1.15,45.0,17.46,20.24,0.09,0.46,0.06,0.0,0.81,42.86,0.4,2.42,47.62,1.44,40.0,0.81,28.57,0.81,0.06,2.36,65.85,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.12,0.06,0.0,0.0,1,100.0
E. Durm,74,Kaiserslautern,Eintracht Frankfurt,RWB,30,1200000,2023-06-30,21,1532,1,1.79,1,2.0,16.57,47.16,Germany,Germany,right,183,72,no,8.11,5.82,49.49,2.64,51.11,0.59,0.76,0.23,4.64,6.0,0.53,1,0.06,0,0.0,3.17,0.06,1,0.06,0.11,0,0.0,19,1.12,31.58,5.263,0.06,2.82,20.83,0.0,0.0,2.82,20.83,0.35,3.35,52.63,5.7,40.21,1.64,1.59,1.0,23.26,1.76,0.88,33.02,71.0,11.46,52.31,6.52,95.5,9.81,73.65,26.73,80.22,3.76,40.63,19.44,34.48,0.12,0.7,0.0,0.06,1.0,47.06,0.59,4.11,41.43,3.11,28.3,1.06,27.78,0.7,0.7,6.46,73.64,0,,0,,0,0.0,0.0,0.0,,,0.94,,,0.0,0.0,0.0,0.0,0,0.0
M. Weiser,74,Werder Bremen,Bayer Leverkusen,"RB, LB",28,3500000,2024-06-30,5,237,1,0.67,0,0.0,17.47,39.13,Germany,"Germany, Algeria",right,177,70,no,6.84,5.7,40.0,1.9,40.0,0.0,0.0,0.0,4.56,7.83,0.76,0,0.0,0,0.0,2.66,0.38,1,0.38,0.25,0,0.0,3,1.14,66.67,33.333,0.0,1.52,25.0,0.38,100.0,1.14,0.0,0.38,3.8,40.0,6.84,38.89,3.04,1.9,0.0,55.82,4.56,1.14,67.22,83.05,26.2,73.91,12.91,94.12,18.61,87.76,61.14,88.2,4.56,33.33,17.65,24.89,0.0,0.0,0.0,0.0,0.38,0.0,0.0,11.77,67.74,3.04,50.0,0.76,50.0,1.52,0.38,11.01,82.76,0,,0,,0,0.0,0.0,0.0,,,3.04,,,0.0,0.0,0.0,0.0,0,0.0
D. Heintz,74,Bochum,Freiburg,LCB,29,2500000,2024-06-30,21,1472,0,0.2,0,0.25,13.82,57.96,Germany,Germany,left,190,89,yes,8.87,6.73,65.45,2.51,63.41,0.12,0.15,0.43,4.34,5.35,0.92,3,0.18,0,0.0,0.43,0.0,0,0.0,0.01,0,0.0,3,0.18,33.33,0.0,0.0,0.43,28.57,0.43,28.57,0.0,0.0,0.0,0.67,27.27,2.02,36.36,0.12,0.61,0.55,41.88,0.31,0.31,57.04,88.21,22.5,77.72,5.07,95.18,25.86,95.51,48.0,93.63,8.62,60.99,23.46,36.58,0.02,0.06,0.0,0.0,0.24,25.0,0.06,8.07,67.42,1.28,28.57,0.79,23.08,0.31,0.12,10.82,79.66,0,,0,,0,0.0,0.0,0.0,,,3.18,,,0.0,0.0,0.0,0.0,0,0.0
J. Boëtius,74,Hertha BSC,Mainz 05,"LCMF, AMF",28,3000000,2025-06-30,31,2176,2,2.12,5,4.68,18.86,43.2,Netherlands,Netherlands,right,178,76,no,7.11,6.78,50.61,2.03,26.53,0.37,0.4,0.08,3.31,3.53,1.16,5,0.21,0,0.0,3.31,0.08,2,0.08,0.09,0,0.0,27,1.12,40.74,7.407,0.21,1.82,40.91,1.08,38.46,0.7,41.18,0.45,2.65,62.5,7.03,46.47,1.78,1.36,0.74,21.84,0.95,1.53,32.22,74.84,10.71,61.78,5.29,92.19,10.42,81.75,28.0,78.88,2.44,54.24,18.03,26.85,0.19,1.2,0.08,0.04,1.2,37.93,0.79,5.05,63.11,2.52,54.1,1.36,24.24,1.24,0.7,6.25,72.85,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.17,0.0,0.0,0.0,0,0.0
K. Stöger,74,Bochum,Mainz 05,"LCMF, RAMF",29,2500000,2024-06-30,19,613,3,1.33,0,0.85,17.91,55.74,Austria,Austria,left,175,74,no,7.34,8.22,48.21,1.32,44.44,0.44,0.58,0.0,2.94,3.87,1.91,3,0.44,0,0.0,3.82,0.44,3,0.44,0.2,0,0.0,8,1.17,50.0,37.5,0.0,2.64,50.0,1.91,46.15,0.73,60.0,0.59,1.76,91.67,4.99,73.53,1.76,3.23,1.76,31.86,1.62,2.5,48.01,76.45,15.27,63.46,6.9,93.62,17.91,81.15,40.82,80.22,4.7,59.38,18.63,20.24,0.12,1.47,0.0,0.0,1.47,20.0,0.29,7.19,55.1,4.7,53.13,1.62,9.09,1.47,1.17,8.22,75.0,0,,0,,0,0.0,0.0,0.0,,,0.29,,,2.64,0.0,0.0,2.5,0,0.0
P. Pervan,74,Wolfsburg,Wolfsburg,GK,34,400000,2024-06-30,2,191,0,0.0,0,0.0,0.47,100.0,Austria,"Austria, Croatia",right,194,92,no,0.47,0.47,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91,0.0,0.0,21.68,86.96,10.84,78.26,0.0,0.0,9.42,100.0,13.66,100.0,8.01,64.71,31.41,46.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,76.92,4,1.88,14,6.6,0,71.43,4.52,2.13,0.52,0.245,0.0,2.36,0.0,,,,0.0,0,0.0
I. Belfodil,74,Al Gharafa,Hoffenheim,CF,30,1800000,2024-06-30,14,645,0,1.56,1,1.44,19.53,35.0,Algeria,"Algeria, France",right,192,86,no,2.65,2.09,53.33,2.09,53.33,0.14,0.19,0.0,1.4,1.86,1.67,0,0.0,0,0.0,2.93,0.0,0,0.0,0.22,0,0.0,10,1.4,20.0,0.0,0.14,0.7,40.0,0.56,50.0,0.14,0.0,0.14,4.19,50.0,12.14,28.74,4.33,1.26,0.0,14.09,1.12,1.26,18.56,75.94,3.77,51.85,5.16,94.59,5.16,67.57,17.72,77.95,0.28,0.0,12.97,4.98,0.2,0.98,0.0,0.0,0.56,50.0,0.84,1.26,77.78,1.26,44.44,0.42,66.67,1.26,0.28,2.65,63.16,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
F. Klos,74,Arminia Bielefeld,Arminia Bielefeld,CF,35,400000,2023-06-30,34,2842,5,8.58,2,1.53,34.11,42.34,Germany,Germany,right,194,93,no,3.71,3.39,53.27,13.62,47.67,0.16,0.17,0.13,1.74,1.82,1.49,3,0.1,0,0.0,2.03,0.16,4,0.13,0.27,1,0.03,53,1.68,39.62,9.434,0.06,1.17,29.73,0.38,50.0,0.79,20.0,0.03,1.68,54.72,8.74,37.68,2.72,0.63,0.32,11.43,3.67,1.71,19.06,63.12,4.81,43.42,3.71,78.63,6.18,64.1,16.88,66.23,1.11,48.57,16.46,22.35,0.05,0.48,0.03,0.0,0.41,23.08,0.32,2.63,44.58,1.77,30.36,0.57,16.67,0.63,0.35,2.31,65.75,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.03,2,50.0
M. Plattenhardt,74,Hertha BSC,Hertha BSC,LB,30,2000000,2023-06-30,16,1124,0,0.07,2,1.04,12.89,52.17,Germany,Germany,left,181,76,no,5.93,4.88,63.93,1.28,50.0,0.24,0.3,0.08,2.56,3.21,0.72,1,0.08,0,0.0,2.32,0.0,0,0.0,0.01,0,0.0,3,0.24,33.33,0.0,0.16,3.28,26.83,3.12,25.64,0.16,50.0,0.48,1.84,69.57,4.08,52.94,0.16,2.08,0.8,33.39,1.76,0.64,42.6,80.64,16.41,74.15,7.53,91.49,13.61,85.88,33.23,91.57,6.09,50.0,21.35,33.92,0.08,0.8,0.0,0.0,0.08,100.0,0.4,5.12,78.13,2.64,36.36,0.48,33.33,0.16,0.88,9.53,73.95,0,,0,,0,0.0,0.0,0.0,,,0.16,,,1.28,0.16,50.0,2.16,0,0.0
D. Ginczek,74,Fortuna Düsseldorf,Wolfsburg,"CF, RAMF, RW",31,900000,2024-06-30,11,249,0,0.42,0,0.08,30.0,40.96,Germany,Germany,right,191,85,no,5.42,6.14,64.71,9.04,48.0,0.0,0.0,0.0,1.45,2.11,0.36,0,0.0,0,0.0,0.72,0.0,0,0.0,0.15,0,0.0,3,1.08,0.0,0.0,0.0,1.08,0.0,0.36,0.0,0.72,0.0,0.0,2.53,28.57,7.59,33.33,2.53,1.08,0.72,12.29,3.25,0.36,21.69,65.0,5.78,43.75,3.98,100.0,7.23,65.0,19.88,70.91,0.72,0.0,16.94,6.59,0.03,0.72,0.0,0.0,0.0,0.0,0.0,1.45,25.0,2.17,66.67,0.0,0.0,1.45,0.0,2.89,37.5,0,,0,,0,0.0,0.0,0.0,,,0.72,,,0.0,0.0,0.0,0.0,0,0.0
P. Pekarík,74,Hertha BSC,Hertha BSC,RB,36,500000,2023-06-30,23,1782,3,1.54,1,0.73,11.21,56.76,Slovakia,Slovakia,right,177,73,no,8.89,5.76,59.65,1.72,61.76,0.4,0.51,0.51,5.05,6.32,0.66,4,0.2,0,0.0,2.12,0.15,3,0.15,0.08,1,0.05,8,0.4,62.5,37.5,0.05,2.12,59.52,0.0,0.0,2.12,59.52,0.15,0.66,76.92,2.12,47.62,0.91,1.52,0.71,26.82,2.73,0.91,36.82,85.87,12.83,76.38,7.17,97.18,12.32,90.98,30.56,92.23,4.34,52.33,20.33,33.95,0.04,0.51,0.05,0.0,0.15,66.67,0.3,3.89,79.22,2.17,60.47,0.15,33.33,0.4,1.11,8.08,77.5,0,,0,,0,0.0,0.0,0.0,,,0.86,,,0.0,0.0,0.0,0.0,0,0.0
T. Jantschke,74,Borussia M'gladbach,Borussia M'gladbach,LCB,32,800000,2023-06-30,8,295,0,0.84,0,0.0,10.98,55.56,Germany,Germany,right,177,76,no,8.24,4.88,37.5,2.14,42.86,0.92,1.27,1.53,5.49,7.61,0.92,1,0.31,0,0.0,0.31,0.0,0,0.0,0.26,0,0.0,2,0.61,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,100.0,0.92,0.0,0.0,61.63,0.31,0.92,78.41,93.39,27.46,84.44,4.58,93.33,40.27,99.24,73.83,96.28,4.58,46.67,17.31,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,55.56,0.31,100.0,0.31,100.0,0.31,0.0,8.24,85.19,0,,0,,0,0.0,0.0,0.0,,,2.75,,,0.0,0.0,0.0,0.0,0,0.0
S. Zuber,74,AEK Athens,Eintracht Frankfurt,"LWB, AMF",31,2500000,2025-06-30,20,651,0,0.91,3,2.47,24.47,48.02,Switzerland,Switzerland,right,182,79,no,8.43,8.02,56.9,1.38,0.0,0.14,0.2,0.14,3.73,5.29,1.94,1,0.14,0,0.0,5.25,0.0,0,0.0,0.13,0,0.0,11,1.52,18.18,0.0,0.41,4.56,30.3,4.01,31.03,0.55,25.0,0.55,5.25,68.42,11.47,48.19,2.9,2.35,0.55,29.45,1.52,1.52,43.13,75.32,11.06,65.0,7.74,92.86,14.38,77.88,36.22,80.15,2.63,78.95,15.93,10.96,0.34,1.66,0.14,0.0,1.11,0.0,1.24,4.15,66.67,4.56,45.45,0.69,20.0,1.52,1.52,8.02,70.69,0,,0,,0,0.0,0.0,0.0,,,0.97,,,0.14,0.0,0.0,0.0,0,0.0
D. Latza,74,Schalke 04,Mainz 05,"RCMF, LCMF, RDMF",32,600000,2024-06-30,29,1893,0,2.47,2,2.75,21.63,49.23,Germany,Germany,right,179,76,no,10.7,9.08,57.07,3.8,42.5,0.38,0.4,0.29,5.13,5.36,1.57,8,0.38,0,0.0,1.9,0.0,0,0.0,0.12,0,0.0,21,1.0,47.62,0.0,0.1,0.62,23.08,0.1,0.0,0.52,27.27,0.1,1.76,59.46,5.13,46.3,1.14,0.33,0.05,17.59,0.43,1.38,31.33,76.33,10.51,60.18,5.13,91.67,10.7,84.0,27.72,80.96,3.0,44.44,17.83,24.7,0.13,0.95,0.1,0.05,0.81,29.41,0.24,4.23,64.04,1.71,30.56,0.95,30.0,0.57,0.19,4.94,64.42,0,,0,,0,0.0,0.0,0.0,,,0.52,,,1.0,0.0,0.0,1.0,0,0.0
O. Alderete,73,Getafe,Hertha BSC,LCB,25,4000000,2025-06-30,17,1383,0,0.36,0,0.32,17.51,55.39,Paraguay,Paraguay,left,188,77,yes,9.05,6.77,64.42,5.4,51.81,0.39,0.49,0.52,4.3,5.34,1.5,2,0.13,0,0.0,1.04,0.0,0,0.0,0.02,0,0.0,5,0.33,20.0,0.0,0.0,0.13,100.0,0.07,100.0,0.07,100.0,0.0,1.17,61.11,2.8,44.19,0.26,0.85,0.13,38.2,0.91,0.33,56.62,84.25,27.92,73.66,1.37,100.0,24.4,95.2,45.62,90.58,10.87,57.49,22.08,34.57,0.02,0.13,0.07,0.0,0.26,50.0,0.07,7.42,59.65,0.98,46.67,0.65,30.0,0.33,0.13,13.02,70.5,0,,0,,0,0.0,0.0,0.0,,,1.11,,,0.07,0.0,0.0,0.0,0,0.0
E. Demirović,73,Augsburg,Freiburg,CF,24,9000000,2026-06-30,30,1580,5,4.67,5,2.54,29.73,31.61,Germany,"Germany, Bosnia and Herzegovina",right,185,84,no,5.75,5.47,41.67,7.92,31.65,0.34,0.38,0.28,3.13,3.52,2.56,7,0.4,0,0.0,3.08,0.28,5,0.28,0.27,1,0.06,38,2.16,52.63,13.158,0.28,0.74,46.15,0.17,66.67,0.46,37.5,0.17,2.68,46.81,9.68,32.35,3.13,0.63,0.57,7.92,1.31,0.91,12.25,60.47,4.61,59.26,2.05,61.11,3.02,67.92,11.11,61.03,0.4,71.43,13.39,4.23,0.14,0.4,0.06,0.06,1.2,28.57,0.4,2.34,56.1,1.59,46.43,1.03,22.22,0.57,0.34,2.05,77.78,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
M. Richter,73,Hertha BSC,Augsburg,"CF, LW, RW",24,6000000,2025-06-30,29,1504,3,4.91,0,1.42,26.81,36.38,Germany,Germany,right,176,74,no,5.74,4.79,60.0,3.53,23.73,0.96,1.05,0.06,1.91,2.11,1.08,3,0.18,1,0.06,4.19,0.18,3,0.18,0.29,1,0.06,55,3.29,34.55,5.455,0.0,2.75,28.26,1.14,36.84,1.62,22.22,0.3,4.97,42.17,13.4,37.05,2.63,1.68,1.5,17.59,1.68,2.03,24.71,65.13,6.7,53.57,5.63,88.3,7.78,65.38,18.97,73.82,3.17,43.4,20.02,30.48,0.08,0.6,0.12,0.0,1.14,15.79,0.24,3.89,46.15,2.93,34.69,1.56,7.69,0.36,0.78,4.55,69.74,0,,0,,0,0.0,0.0,0.0,,,0.42,,,0.54,0.06,0.0,0.96,0,0.0
A. Maier,73,Augsburg,Arminia Bielefeld,LCMF,23,5500000,2025-06-30,18,1126,0,0.53,0,0.93,11.51,59.72,Germany,Germany,right,187,84,no,7.43,5.12,65.63,1.2,46.67,0.0,0.0,0.24,4.08,4.24,0.08,0,0.0,0,0.0,1.6,0.0,0,0.0,0.04,0,0.0,10,0.8,20.0,0.0,0.0,0.8,10.0,0.24,0.0,0.56,14.29,0.08,1.68,66.67,4.24,56.6,1.04,1.52,0.64,19.5,0.32,0.4,33.57,78.33,9.75,59.02,7.59,95.79,11.59,86.21,30.13,83.29,2.64,42.42,18.79,22.86,0.07,0.8,0.0,0.0,0.96,25.0,0.24,4.0,56.0,1.84,43.48,1.04,30.77,1.04,0.08,4.96,64.52,0,,0,,0,0.0,0.0,0.0,,,1.2,,,1.2,0.16,0.0,1.44,0,0.0
