Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Schwolow,76,Schalke 04,Hertha BSC,GK,30,3000000,2025-06-30,26,2493,0,0.0,0,0.0,0.54,73.33,Germany,Germany,right,190,84,no,0.94,0.07,50.0,0.25,85.71,0.0,0.0,0.0,0.9,1.2,0.0,0,0.0,0,0.0,0.04,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,100.0,0.11,100.0,0.0,0.0,0.0,16.32,0.22,0.18,22.2,88.78,9.93,76.73,0.0,0.0,11.59,99.07,15.74,98.17,6.39,66.67,30.06,42.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,36.0,0.04,0.0,0.0,0.0,0.0,0.0,4.77,65.15,39,1.41,108,3.9,8,63.89,36.49,1.32,-2.51,-0.091,0.0,1.19,0.25,,,,0.0,0,0.0
J. Roussillon,76,Wolfsburg,Wolfsburg,LB,29,4500000,2023-06-30,20,1309,0,0.53,1,1.17,17.67,54.09,France,"France, Guadeloupe",left,175,77,no,7.91,6.33,64.13,1.72,28.0,0.14,0.18,0.07,3.71,4.91,0.69,0,0.0,0,0.0,3.64,0.0,0,0.0,0.04,0,0.0,10,0.69,20.0,0.0,0.07,4.06,27.12,3.71,29.63,0.34,0.0,0.28,3.51,66.67,5.98,51.72,1.44,1.58,0.83,29.22,2.27,0.96,38.71,74.6,12.72,65.95,5.57,95.06,14.23,74.4,30.32,84.58,4.81,47.14,19.08,29.92,0.08,0.76,0.0,0.07,0.34,20.0,0.48,4.33,55.56,3.78,32.73,0.62,22.22,0.83,1.03,8.18,72.27,0,,0,,0,0.0,0.0,0.0,,,1.51,,,0.0,0.0,0.0,0.0,0,0.0
M. Uth,76,Köln,Schalke 04,"CF, AMF",30,3000000,2023-06-30,20,1561,3,3.11,1,1.41,18.28,37.54,Germany,Germany,left,185,72,no,4.55,5.13,42.7,1.27,31.82,0.06,0.07,0.0,2.31,2.77,1.61,5,0.29,0,0.0,2.83,0.17,3,0.17,0.18,0,0.0,34,1.96,29.41,8.824,0.06,1.04,27.78,0.63,18.18,0.35,33.33,0.12,3.81,48.48,8.36,38.62,1.73,1.84,1.04,18.74,1.44,1.61,27.67,81.04,6.86,63.03,6.34,94.55,9.17,84.91,24.73,84.85,1.9,60.61,16.72,29.21,0.08,0.81,0.0,0.0,0.75,15.38,0.23,3.17,67.27,1.56,44.44,0.98,11.76,0.69,0.29,3.52,57.38,0,,0,,0,0.0,0.0,0.0,,,0.23,,,1.61,0.23,25.0,2.31,0,0.0
D. Boyata,76,Club Brugge,Hertha BSC,"RCB, LCB",31,3500000,2025-06-30,19,1638,1,0.91,0,0.69,9.01,58.54,Belgium,"Belgium, Congo DR",right,188,84,no,7.31,2.53,65.22,3.41,51.61,0.27,0.35,0.88,5.38,6.85,0.33,3,0.16,0,0.0,0.22,0.05,1,0.05,0.05,1,0.05,7,0.38,14.29,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,75.0,0.88,50.0,0.71,0.66,0.05,38.79,0.49,0.22,55.11,90.03,14.45,74.52,3.02,90.91,34.18,97.11,51.04,92.47,4.07,59.46,23.04,40.64,0.04,0.16,0.0,0.0,0.11,0.0,0.11,3.85,64.29,0.49,44.44,0.66,41.67,0.44,0.0,6.7,59.84,0,,0,,0,0.0,0.0,0.0,,,2.36,,,0.0,0.0,0.0,0.0,0,0.0
K. Vogt,76,Hoffenheim,Hoffenheim,"CB, LCB, RCB",30,4000000,2025-06-30,24,1962,0,0.02,1,0.08,10.96,61.92,Germany,Germany,right,194,87,no,8.44,4.77,67.31,1.7,67.57,0.14,0.18,0.5,5.09,6.52,1.01,6,0.28,0,0.0,0.32,0.0,0,0.0,0.0,0,0.0,1,0.05,0.0,0.0,0.05,0.23,60.0,0.05,100.0,0.18,50.0,0.0,0.28,50.0,0.96,52.38,0.05,0.78,0.14,46.1,0.37,0.5,65.96,91.79,24.22,82.58,3.76,98.78,33.94,97.43,55.41,95.86,10.37,70.35,23.46,34.98,0.0,0.09,0.0,0.0,0.05,100.0,0.05,9.27,74.75,0.92,65.0,0.64,57.14,0.5,0.14,13.03,86.97,0,,0,,0,0.0,0.0,0.0,,,2.94,,,0.0,0.0,0.0,0.0,0,0.0
S. Rudy,76,Hoffenheim,Hoffenheim,"RCMF, RB",32,1500000,2023-06-30,27,1948,1,0.67,2,4.67,16.4,50.99,Germany,Germany,right,180,74,no,9.19,7.3,60.13,1.62,34.29,0.32,0.39,0.28,4.48,5.4,1.43,4,0.18,0,0.0,2.36,0.05,1,0.05,0.03,0,0.0,16,0.74,43.75,6.25,0.09,2.13,41.3,0.23,40.0,1.89,41.46,0.46,1.39,63.33,4.02,45.98,1.25,0.74,0.32,30.03,0.92,0.65,42.18,77.77,14.6,71.2,7.81,93.49,12.24,80.0,37.01,81.77,3.05,54.55,16.68,25.9,0.22,1.48,0.09,0.05,0.92,30.0,0.55,5.68,77.24,3.51,51.32,1.16,28.0,1.2,0.97,8.45,73.22,0,,0,,0,0.0,0.0,0.0,,,0.6,,,1.25,0.09,100.0,3.19,0,0.0
A. Pieper,75,Arminia Bielefeld,Arminia Bielefeld,RCB,24,5000000,2025-06-30,30,2838,1,1.3,0,0.82,15.98,59.52,Germany,Germany,right,192,86,no,12.46,6.53,69.9,5.01,52.53,0.67,0.69,1.05,7.23,7.48,0.63,6,0.19,0,0.0,0.48,0.03,1,0.03,0.04,1,0.03,10,0.32,40.0,10.0,0.0,0.22,42.86,0.0,0.0,0.22,42.86,0.06,0.38,58.33,0.92,41.38,0.57,0.89,0.25,30.48,0.25,0.63,46.08,86.24,17.73,72.27,5.55,97.14,19.88,96.49,38.63,92.86,7.23,52.19,23.36,40.24,0.03,0.25,0.0,0.0,0.06,50.0,0.06,5.61,59.89,1.36,41.86,0.98,45.16,0.67,0.1,8.25,71.15,0,,0,,0,0.0,0.0,0.0,,,4.76,,,0.0,0.0,0.0,0.0,0,0.0
S. Bornauw,75,Wolfsburg,Köln,"RCB, CB",23,10000000,2026-06-30,24,2206,1,2.62,1,0.04,14.2,58.91,Belgium,Belgium,right,191,81,no,10.2,5.1,65.6,5.51,54.81,0.2,0.23,0.98,6.65,7.5,0.94,3,0.12,0,0.0,0.49,0.04,1,0.04,0.11,1,0.04,16,0.65,31.25,6.25,0.04,0.12,33.33,0.0,0.0,0.12,33.33,0.0,0.24,100.0,0.98,45.83,0.86,0.16,0.08,22.23,0.24,0.37,34.31,86.56,12.16,74.83,2.61,95.31,17.67,94.23,29.09,90.74,5.14,64.29,23.24,36.76,0.0,0.04,0.0,0.0,0.0,0.0,0.04,2.61,60.94,0.29,57.14,0.2,40.0,0.12,0.04,5.83,61.54,0,,0,,0,0.0,0.0,0.0,,,2.28,,,0.0,0.0,0.0,0.0,0,0.0
M. Okugawa,75,Arminia Bielefeld,Arminia Bielefeld,"RCMF, LW",26,5000000,2024-06-30,13,950,1,0.82,0,0.65,15.25,52.17,Japan,Japan,right,177,67,no,6.92,5.21,70.91,2.27,37.5,0.28,0.28,0.28,2.94,2.87,0.28,0,0.0,0,0.0,1.23,0.09,1,0.09,0.08,0,0.0,7,0.66,42.86,14.286,0.0,0.38,25.0,0.19,0.0,0.19,50.0,0.0,1.42,46.67,3.03,37.5,1.61,0.57,0.57,6.44,1.04,0.85,12.79,68.89,4.36,63.04,2.56,81.48,2.56,66.67,11.65,73.17,0.76,25.0,14.81,14.43,0.06,0.19,0.0,0.0,0.38,50.0,0.19,1.42,60.0,0.76,50.0,0.28,66.67,0.38,0.09,1.42,66.67,0,,0,,0,0.0,0.0,0.0,,,0.09,,,0.28,0.0,0.0,0.57,0,0.0
R. Vargas,75,Augsburg,Augsburg,"LW, LWF",23,8000000,2025-06-30,30,1720,6,4.59,3,2.26,22.03,39.67,Switzerland,"Switzerland, Dominican Republic",right,179,68,no,6.59,5.08,53.61,2.56,40.82,0.1,0.12,0.1,3.77,4.41,1.31,2,0.1,1,0.05,3.56,0.31,6,0.31,0.24,2,0.1,36,1.88,36.11,16.667,0.16,1.1,19.05,0.58,18.18,0.52,20.0,0.1,4.81,46.74,9.63,34.78,2.67,2.04,2.67,17.84,1.73,1.47,27.37,78.01,5.76,60.0,8.53,95.71,8.01,81.05,24.33,83.44,2.04,43.59,17.57,25.86,0.12,1.05,0.05,0.0,0.78,53.33,0.47,2.51,70.83,1.52,55.17,0.73,57.14,0.99,0.16,4.45,63.53,0,,0,,0,0.0,0.0,0.0,,,0.52,,,0.05,0.05,0.0,0.05,0,0.0
M. Pongračić,75,Wolfsburg,Wolfsburg,"RCB, LCB",24,6000000,2024-06-30,10,605,0,0.09,0,0.0,18.45,65.32,Germany,"Germany, Croatia",right,190,85,no,12.35,7.59,68.63,3.12,66.67,0.3,0.37,0.74,6.84,8.47,1.64,1,0.15,1,0.15,0.15,0.0,0,0.0,0.01,0,0.0,1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,20.0,1.79,16.67,0.15,0.74,0.3,29.6,0.3,0.15,45.37,87.54,17.85,75.0,3.72,100.0,22.17,95.97,40.31,91.51,5.06,55.88,20.37,34.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,76.67,0.15,100.0,0.6,75.0,0.15,0.0,8.03,66.67,0,,0,,0,0.0,0.0,0.0,,,3.27,,,0.0,0.0,0.0,0.0,0,0.0
M. Richter,75,Hertha BSC,Augsburg,"CF, LW, RW",24,6000000,2025-06-30,29,1504,3,4.91,0,1.42,26.81,36.38,Germany,Germany,right,176,74,no,5.74,4.79,60.0,3.53,23.73,0.96,1.05,0.06,1.91,2.11,1.08,3,0.18,1,0.06,4.19,0.18,3,0.18,0.29,1,0.06,55,3.29,34.55,5.455,0.0,2.75,28.26,1.14,36.84,1.62,22.22,0.3,4.97,42.17,13.4,37.05,2.63,1.68,1.5,17.59,1.68,2.03,24.71,65.13,6.7,53.57,5.63,88.3,7.78,65.38,18.97,73.82,3.17,43.4,20.02,30.48,0.08,0.6,0.12,0.0,1.14,15.79,0.24,3.89,46.15,2.93,34.69,1.56,7.69,0.36,0.78,4.55,69.74,0,,0,,0,0.0,0.0,0.0,,,0.42,,,0.54,0.06,0.0,0.96,0,0.0
D. Geiger,75,Hoffenheim,Hoffenheim,"LCMF, RCMF",24,9000000,2023-06-30,9,695,1,0.4,1,1.18,12.95,43.0,Germany,Germany,right,173,67,no,7.38,5.44,45.24,1.04,25.0,1.55,1.93,0.13,3.37,4.17,1.94,4,0.52,1,0.13,1.68,0.13,1,0.13,0.05,0,0.0,6,0.78,50.0,16.667,0.13,0.78,50.0,0.26,50.0,0.52,50.0,0.13,1.29,50.0,3.63,39.29,0.91,0.78,0.91,27.84,0.13,1.04,39.5,88.85,10.75,83.13,8.68,91.04,13.47,93.27,36.0,90.65,2.72,76.19,17.92,34.53,0.15,1.29,0.0,0.13,0.52,50.0,0.39,7.25,76.79,1.55,58.33,0.78,16.67,0.65,0.39,6.09,87.23,0,,0,,0,0.0,0.0,0.0,,,0.91,,,1.68,0.0,0.0,2.98,0,0.0
W. Anton,75,Stuttgart,Stuttgart,"CB, RCB",25,6000000,,31,2874,0,0.98,1,0.37,18.13,58.89,Uzbekistan,"Uzbekistan, Germany",right,189,84,no,9.58,7.05,67.11,3.48,54.05,0.03,0.04,0.5,4.82,6.08,0.72,3,0.09,0,0.0,1.0,0.0,0,0.0,0.03,0,0.0,10,0.31,30.0,0.0,0.03,0.38,50.0,0.09,33.33,0.25,50.0,0.09,1.25,55.0,3.41,47.71,0.59,1.32,0.38,41.27,0.25,1.06,61.66,90.4,21.73,80.98,3.76,94.17,30.16,96.47,56.12,94.14,5.17,52.73,20.81,39.87,0.01,0.06,0.03,0.03,0.28,11.11,0.03,5.29,62.72,1.03,33.33,0.94,16.67,0.25,0.22,8.49,71.22,0,,0,,0,0.0,0.0,0.0,,,2.47,,,0.0,0.0,0.0,0.0,0,0.0
L. Tousart,75,Hertha BSC,Hertha BSC,"DMF, RCMF",25,9000000,2025-06-30,26,2219,1,2.01,0,0.29,21.33,50.76,France,France,right,185,83,no,9.98,7.02,55.49,4.91,53.72,0.24,0.31,0.24,5.84,7.45,1.5,7,0.28,0,0.0,1.3,0.04,1,0.04,0.08,1,0.04,28,1.14,21.43,3.571,0.0,0.53,30.77,0.24,33.33,0.28,28.57,0.04,1.62,47.5,4.1,49.5,0.57,0.73,0.81,18.25,0.2,0.93,32.45,80.5,10.46,64.34,4.02,92.93,13.95,89.53,28.07,84.83,3.89,56.25,21.0,38.08,0.01,0.12,0.12,0.0,0.37,33.33,0.04,5.56,61.31,0.97,37.5,0.65,25.0,0.16,0.16,5.31,61.07,0,,0,,0,0.0,0.0,0.0,,,0.37,,,0.0,0.0,0.0,0.0,0,0.0
M. Eggestein,75,Freiburg,Werder Bremen,"RCMF, DMF",25,8000000,2025-06-30,33,3132,2,0.82,5,2.85,15.26,54.61,Germany,Germany,right,181,75,no,8.99,5.69,66.16,2.53,46.59,0.57,0.64,0.11,4.66,5.16,0.86,5,0.14,0,0.0,1.12,0.06,2,0.06,0.02,0,0.0,21,0.6,23.81,9.524,0.14,0.72,32.0,0.11,50.0,0.6,28.57,0.09,1.12,43.59,3.45,40.0,0.57,0.95,0.49,24.25,0.57,1.09,37.79,81.75,14.37,73.8,4.66,93.21,12.87,87.5,33.85,84.38,3.25,64.6,17.16,29.77,0.08,0.63,0.06,0.09,0.6,42.86,0.37,5.86,73.53,1.47,68.63,0.63,45.45,0.8,0.23,7.21,74.1,0,,0,,0,0.0,0.0,0.0,,,0.26,,,0.03,0.0,0.0,0.03,0,0.0
R. Oxford,75,Augsburg,Augsburg,"RCB, LCB",23,12000000,2025-06-30,24,1469,0,0.5,0,0.0,16.97,59.93,England,"England, Jamaica",right,193,86,no,11.89,6.0,73.47,6.37,57.69,0.37,0.41,1.1,7.11,7.84,0.8,2,0.12,0,0.0,0.37,0.0,0,0.0,0.03,0,0.0,3,0.18,33.33,0.0,0.0,0.06,100.0,0.0,0.0,0.06,100.0,0.0,0.49,50.0,1.53,48.0,0.49,0.55,0.31,25.61,0.43,0.98,39.15,86.54,17.34,77.74,3.06,98.0,14.95,95.49,34.68,90.46,4.41,55.56,17.48,25.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,63.16,0.86,35.71,0.25,0.0,0.31,0.06,7.9,74.42,0,,0,,0,0.0,0.0,0.0,,,2.27,,,0.0,0.0,0.0,0.0,0,0.0
S. Posch,75,Hoffenheim,Hoffenheim,"RCB, LCB",25,10000000,2024-06-30,26,2222,0,0.64,0,0.68,17.25,56.57,Austria,Austria,right,189,82,no,11.18,7.98,60.41,3.77,60.22,0.57,0.67,0.28,5.79,6.82,1.58,10,0.41,1,0.04,1.13,0.0,0,0.0,0.03,0,0.0,9,0.36,22.22,0.0,0.0,1.3,40.63,0.04,0.0,1.17,44.83,0.08,0.85,47.62,2.03,40.0,0.41,1.26,0.16,37.3,0.85,0.57,52.09,83.59,19.85,71.02,5.71,92.91,20.7,93.15,42.65,90.03,8.18,56.44,21.55,38.57,0.03,0.28,0.04,0.04,0.2,60.0,0.16,8.22,62.07,1.78,43.18,0.93,39.13,0.28,0.57,11.06,74.36,0,,0,,0,0.0,0.0,0.0,,,2.79,,,0.04,0.04,0.0,0.0,0,0.0
R. Skov,75,Hoffenheim,Hoffenheim,"RAMF, LWB, CF",26,7000000,2024-06-30,23,1236,1,1.92,0,1.78,18.28,46.22,Denmark,Denmark,left,185,81,no,6.77,5.17,67.61,2.33,34.38,0.22,0.27,0.15,3.06,3.75,0.58,0,0.0,1,0.07,3.64,0.07,1,0.07,0.14,0,0.0,33,2.4,21.21,3.03,0.0,3.5,35.42,2.04,39.29,1.38,31.58,0.58,3.71,45.1,7.14,40.82,1.82,1.67,0.87,24.68,2.91,1.17,31.75,75.46,7.57,62.5,7.28,95.0,11.43,77.71,25.34,83.91,2.99,51.22,20.35,18.03,0.13,1.24,0.0,0.0,0.51,42.86,0.66,3.5,62.5,3.35,54.35,1.02,28.57,0.8,1.17,5.68,75.64,0,,0,,0,0.0,0.0,0.0,,,0.22,,,1.31,0.66,22.22,2.18,0,0.0
N. Stark,75,Hertha BSC,Hertha BSC,"RCB, CB, DMF",27,6500000,2026-06-30,33,2975,0,0.93,0,0.46,15.88,58.29,Germany,Germany,right,190,88,no,10.26,6.56,64.06,3.75,54.03,0.7,0.89,0.48,5.35,6.86,1.21,2,0.06,0,0.0,0.54,0.0,0,0.0,0.03,0,0.0,10,0.3,30.0,0.0,0.0,0.3,30.0,0.0,0.0,0.24,37.5,0.0,0.42,71.43,1.33,59.09,0.51,0.91,0.33,30.92,0.64,0.88,45.23,87.22,15.64,73.89,2.63,97.7,24.35,96.15,40.3,90.92,4.75,58.6,21.7,34.33,0.01,0.06,0.0,0.0,0.15,40.0,0.03,5.32,68.18,0.97,34.38,0.76,32.0,0.3,0.06,7.9,70.11,0,,0,,0,0.0,0.0,0.0,,,0.94,,,0.0,0.0,0.0,0.0,0,0.0
K. Akpoguma,75,Hoffenheim,Hoffenheim,"LCB, RB",26,6000000,2024-06-30,16,1268,1,0.21,0,0.0,14.48,57.35,Germany,"Germany, Nigeria",right,192,85,no,10.01,6.25,68.18,3.12,47.73,0.28,0.36,0.92,5.47,6.88,0.99,1,0.07,0,0.0,1.06,0.07,1,0.07,0.02,1,0.07,2,0.14,100.0,50.0,0.0,0.71,20.0,0.07,0.0,0.64,22.22,0.21,1.28,55.56,3.05,51.16,0.43,1.21,0.43,35.84,0.78,0.99,46.99,85.95,19.87,75.0,3.97,87.5,19.02,96.64,40.88,92.71,5.47,42.86,21.78,40.0,0.0,0.0,0.07,0.0,0.28,25.0,0.07,7.1,56.0,1.56,27.27,0.99,14.29,0.21,0.21,6.53,80.43,0,,0,,0,0.0,0.0,0.0,,,1.77,,,0.0,0.0,0.0,0.0,0,0.0
M. Kempf,75,Hertha BSC,Stuttgart,LCB,27,4500000,2026-06-30,32,2870,2,1.4,1,0.95,18.66,62.35,Germany,Germany,left,186,87,no,11.35,7.28,62.5,5.36,62.57,0.47,0.58,0.75,6.33,7.79,1.1,5,0.16,0,0.0,1.38,0.06,2,0.06,0.04,1,0.03,15,0.47,33.33,13.333,0.03,0.34,36.36,0.34,36.36,0.0,0.0,0.06,1.38,77.27,3.39,63.89,0.5,1.38,0.38,36.78,0.56,1.19,53.15,86.31,22.99,78.17,3.2,95.1,21.48,92.41,45.53,91.32,7.28,57.33,20.71,39.96,0.03,0.38,0.0,0.0,0.25,12.5,0.16,9.19,70.65,1.38,45.45,1.57,34.0,0.69,0.13,11.32,73.41,0,,0,,0,0.0,0.0,0.0,,,1.69,,,0.06,0.0,0.0,0.0,0,0.0
J. Boëtius,75,Hertha BSC,Mainz 05,"LCMF, AMF",28,4000000,2025-06-30,31,2176,2,2.12,5,4.68,18.86,43.2,Netherlands,Netherlands,right,178,76,no,7.11,6.78,50.61,2.03,26.53,0.37,0.4,0.08,3.31,3.53,1.16,5,0.21,0,0.0,3.31,0.08,2,0.08,0.09,0,0.0,27,1.12,40.74,7.407,0.21,1.82,40.91,1.08,38.46,0.7,41.18,0.45,2.65,62.5,7.03,46.47,1.78,1.36,0.74,21.84,0.95,1.53,32.22,74.84,10.71,61.78,5.29,92.19,10.42,81.75,28.0,78.88,2.44,54.24,18.03,26.85,0.19,1.2,0.08,0.04,1.2,37.93,0.79,5.05,63.11,2.52,54.1,1.36,24.24,1.24,0.7,6.25,72.85,0,,0,,0,0.0,0.0,0.0,,,0.29,,,0.17,0.0,0.0,0.0,0,0.0
R. Knoche,75,Union Berlin,Union Berlin,"CB, LCB",30,5000000,2024-06-30,34,3234,1,1.32,0,0.08,15.95,58.99,Germany,Germany,right,190,77,no,10.27,6.18,67.12,4.54,52.76,0.0,0.0,0.72,6.12,6.7,0.97,4,0.11,0,0.0,0.5,0.03,1,0.03,0.04,1,0.03,10,0.28,50.0,10.0,0.0,0.03,100.0,0.0,0.0,0.03,100.0,0.0,0.39,71.43,1.03,51.35,0.45,0.86,0.28,36.82,0.22,0.31,55.19,88.7,20.71,76.75,2.87,97.09,27.8,97.0,48.65,93.14,6.51,55.56,22.38,36.37,0.0,0.06,0.0,0.0,0.06,100.0,0.0,5.76,62.32,0.39,35.71,0.64,39.13,0.17,0.03,9.21,68.58,0,,0,,0,0.0,0.0,0.0,,,1.95,,,0.0,0.0,0.0,0.0,0,0.0
J. Gouweleeuw,75,Augsburg,Augsburg,"RCB, CB",30,3500000,2024-06-30,32,3020,1,0.66,0,0.47,14.45,55.88,Netherlands,Netherlands,right,188,83,no,10.79,5.39,71.82,3.49,46.15,0.18,0.19,0.45,6.74,7.13,0.77,9,0.27,0,0.0,0.83,0.03,1,0.03,0.02,0,0.0,8,0.24,50.0,12.5,0.0,0.33,54.55,0.03,0.0,0.27,55.56,0.0,0.86,58.62,1.91,37.5,0.36,0.95,0.72,27.12,0.42,0.24,45.03,83.72,20.62,72.69,2.74,96.74,17.79,94.47,35.73,91.83,9.0,52.65,23.2,40.79,0.01,0.27,0.03,0.0,0.09,33.33,0.12,7.54,56.92,1.31,31.82,1.4,19.15,0.24,0.15,9.66,70.06,0,,0,,0,0.0,0.0,0.0,,,2.09,,,0.06,0.0,0.0,0.0,0,0.0
V. Darida,75,Hertha BSC,Hertha BSC,"RCMF, AMF, RW",31,2200000,2023-06-30,27,1999,1,1.24,6,4.83,18.1,43.78,Czech Republic,Czech Republic,right,172,67,no,6.8,5.4,53.33,2.34,36.54,0.41,0.51,0.14,3.51,4.39,1.22,5,0.23,1,0.05,2.79,0.05,1,0.05,0.06,1,0.05,24,1.08,29.17,4.167,0.27,2.7,31.67,0.77,41.18,1.85,26.83,0.41,2.48,47.27,5.85,41.54,1.62,1.17,0.59,26.65,1.85,1.13,41.83,75.35,12.61,61.43,7.83,91.38,15.44,80.47,33.81,82.29,5.54,53.66,22.15,36.86,0.22,1.31,0.09,0.0,1.08,41.67,0.72,5.45,64.46,3.24,41.67,1.49,30.3,1.22,0.95,7.47,70.48,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.5,0.05,0.0,1.13,0,0.0
N. Schulz,75,Borussia Dortmund,Borussia Dortmund,LB,29,4000000,2024-06-30,12,652,0,0.17,0,0.53,14.36,49.04,Germany,"Germany, Italy",left,181,83,no,8.42,6.76,61.22,1.66,50.0,0.14,0.18,0.55,4.14,5.42,1.1,1,0.14,0,0.0,2.62,0.0,0,0.0,0.02,0,0.0,3,0.41,33.33,0.0,0.0,2.62,42.11,2.62,42.11,0.0,0.0,0.14,2.21,62.5,3.87,42.86,1.66,2.21,1.38,41.96,1.38,0.55,54.25,83.46,18.36,79.7,8.56,91.94,19.05,85.51,47.9,89.34,3.87,35.71,17.65,16.93,0.07,0.69,0.14,0.0,0.14,0.0,0.28,5.8,80.95,2.62,47.37,0.28,0.0,0.97,0.97,8.7,65.08,0,,0,,0,0.0,0.0,0.0,,,0.83,,,0.28,0.0,0.0,0.0,0,0.0
T. Horn,75,Köln,Köln,GK,29,2000000,2023-06-30,34,3185,0,0.0,0,0.0,0.42,60.0,Germany,Germany,left,192,90,no,1.47,0.11,25.0,0.17,83.33,0.0,0.0,0.0,1.44,1.65,0.03,0,0.0,0,0.0,0.06,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,66.67,0.08,66.67,0.0,0.0,0.0,19.27,0.34,0.03,27.55,90.05,16.62,85.54,0.0,0.0,10.31,97.81,15.91,98.05,11.61,79.32,34.13,48.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,64.47,0.08,33.33,0.17,50.0,0.03,0.0,9.55,81.36,59,1.67,165,4.66,5,64.24,58.68,1.66,-0.32,-0.009,0.0,1.05,0.17,,,,0.0,0,0.0
S. Bell,75,Mainz 05,Mainz 05,CB,30,2500000,2023-06-30,16,1343,1,0.78,1,0.0,19.3,65.28,Germany,Germany,right,192,88,no,11.86,7.04,69.52,7.64,66.67,0.2,0.22,0.74,6.77,7.56,1.74,6,0.4,0,0.0,0.4,0.07,1,0.07,0.05,1,0.07,7,0.47,28.57,14.286,0.07,0.13,100.0,0.0,0.0,0.13,100.0,0.0,0.07,100.0,0.8,33.33,0.34,0.27,0.07,16.55,0.13,0.4,34.18,81.76,15.82,70.76,2.68,95.0,12.73,91.58,28.08,88.31,5.96,50.56,20.96,37.0,0.0,0.0,0.07,0.0,0.2,33.33,0.0,3.75,53.57,0.8,41.67,0.6,0.0,0.2,0.13,6.7,62.0,0,,0,,0,0.0,0.0,0.0,,,1.94,,,0.0,0.0,0.0,0.0,0,0.0
D. Caligiuri,75,Augsburg,Augsburg,"RW, RWB, LW",34,1500000,2023-06-30,33,2817,6,4.67,4,5.05,26.74,45.52,Germany,"Germany, Italy",right,182,80,no,10.61,8.91,58.06,2.91,32.97,0.51,0.54,0.16,4.92,5.24,1.12,5,0.16,0,0.0,3.58,0.19,4,0.13,0.15,1,0.03,39,1.25,38.46,15.385,0.13,1.31,31.71,0.29,44.44,0.99,25.81,0.0,4.28,55.97,11.28,43.06,1.21,1.92,1.15,18.47,1.66,1.85,30.06,74.07,10.8,63.61,5.14,87.58,8.34,80.84,25.72,78.76,3.13,51.02,17.85,34.34,0.16,1.34,0.06,0.0,0.83,34.62,0.42,3.93,59.35,2.14,55.22,0.99,32.26,0.86,0.45,6.17,70.98,0,,0,,0,0.0,0.0,0.0,,,0.29,,,2.2,0.26,25.0,2.46,3,66.667
