Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
F. Lauenborg,64,Randers,Randers,"LCMF, RCMF",25,700000,2026-06-30,28,1654,1,1.06,0,0.17,24.38,53.13,Denmark,Denmark,left,181,74,no,12.73,10.18,59.36,4.46,52.44,0.49,0.61,0.05,6.2,7.76,1.85,7,0.38,0,0.0,2.12,0.05,1,0.05,0.06,0,0.0,14,0.76,28.57,7.143,0.0,0.93,52.94,0.54,50.0,0.38,57.14,0.05,1.96,69.44,5.77,50.0,0.6,0.6,0.38,18.39,0.49,0.98,34.01,80.96,11.7,68.37,5.66,96.15,11.37,85.65,30.42,84.62,2.72,50.0,18.58,29.76,0.01,0.33,0.0,0.0,0.33,16.67,0.11,5.01,77.17,1.52,50.0,0.33,33.33,0.38,0.54,5.93,65.14,0,,0,,0,0.0,0.0,0.0,,,0.49,,,0.0,0.0,0.0,0.0,0,0.0
A. Brunst,64,Darmstadt 98,Vejle,GK,27,200000,2024-06-30,19,1833,0,0.0,0,0.0,1.08,77.27,Germany,Germany,right,195,88,no,1.37,0.1,0.0,0.74,100.0,0.0,0.0,0.0,1.37,1.81,0.05,2,0.1,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,33.33,0.0,0.05,0.0,12.91,0.05,0.15,19.39,87.09,9.18,75.4,0.0,0.0,9.67,98.48,12.23,98.39,7.17,67.81,33.17,49.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,51.43,0.1,0.0,0.0,0.0,0.0,0.0,5.01,75.49,21,1.03,70,3.44,8,70.0,21.06,1.03,0.06,0.003,0.0,1.77,0.74,,,,0.0,0,0.0
M. Egho,64,Randers,Randers,CF,28,400000,2024-06-30,31,2435,5,9.8,1,1.56,30.42,44.11,Austria,Austria,right,187,80,no,4.07,2.85,58.44,14.82,49.13,0.44,0.55,0.07,1.96,2.42,1.37,4,0.15,0,0.0,1.96,0.18,4,0.15,0.36,1,0.04,53,1.96,41.51,9.434,0.04,0.3,25.0,0.26,14.29,0.04,100.0,0.04,1.63,54.55,6.87,39.25,3.18,0.41,0.11,7.98,1.89,1.66,11.64,68.89,3.25,52.27,2.81,85.53,2.51,72.06,10.76,72.51,0.59,25.0,14.11,10.83,0.06,0.37,0.04,0.04,0.3,62.5,0.18,1.26,35.29,0.48,53.85,0.41,45.45,0.7,0.07,0.92,56.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
T. Kløve,64,SønderjyskE,OB,"LCMF, LW",31,300000,2024-06-30,26,2244,1,1.46,0,0.88,19.65,51.22,Denmark,Denmark,right,177,75,yes,8.86,6.94,58.96,2.13,56.6,0.36,0.43,0.12,4.41,5.28,0.96,2,0.08,0,0.0,1.97,0.04,1,0.04,0.06,0,0.0,13,0.52,23.08,7.692,0.0,0.68,35.29,0.44,36.36,0.24,33.33,0.0,2.85,50.7,6.86,49.12,0.92,1.48,1.32,21.98,0.64,1.6,35.82,83.43,11.59,73.36,6.14,96.08,11.23,88.93,33.21,85.99,1.93,56.25,17.17,30.6,0.04,0.48,0.04,0.0,0.56,28.57,0.12,5.61,73.57,1.12,64.29,0.52,23.08,0.52,0.24,5.37,76.12,0,,0,,0,0.0,0.0,0.0,,,0.24,,,0.08,0.0,0.0,0.08,0,0.0
J. Lauridsen,64,Randers,Randers,LB,31,250000,2025-06-30,22,1397,0,0.78,1,1.37,15.14,54.47,Denmark,Denmark,left,180,78,no,9.47,7.41,62.61,3.03,59.57,0.26,0.34,0.45,4.57,6.05,0.84,3,0.19,0,0.0,1.48,0.0,0,0.0,0.05,0,0.0,6,0.39,16.67,0.0,0.06,2.71,38.1,2.58,40.0,0.13,0.0,0.32,0.52,62.5,1.74,40.74,0.77,0.84,0.45,23.9,1.48,0.52,34.47,73.27,12.5,59.28,4.45,89.86,12.82,81.41,27.64,79.72,4.32,52.24,19.93,28.99,0.09,0.64,0.0,0.0,0.13,50.0,0.13,4.9,56.58,2.32,61.11,0.58,22.22,0.45,0.97,8.12,65.08,0,,0,,0,0.0,0.0,0.0,,,0.32,,,1.22,0.0,0.0,0.84,0,0.0
M. Andersen,64,Viborg,Midtjylland,GK,33,200000,2023-06-30,2,131,0,0.0,0,0.0,0.0,0.0,Denmark,Denmark,right,195,80,no,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.15,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,0.69,0.0,25.42,89.19,16.49,83.33,0.0,0.0,8.93,100.0,15.11,100.0,10.31,73.33,32.51,52.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,84.62,4,2.75,8,5.5,0,50.0,2.54,1.75,-1.46,-1.003,0.0,0.0,0.0,,,,0.0,0,0.0
S. Adingra,63,Union Saint-Gilloise,Nordsjælland,"CF, LW, LWB",20,1500000,2026-06-30,7,193,2,0.52,0,0.08,31.24,43.28,Côte d'Ivoire,Côte d'Ivoire,right,175,68,yes,6.53,9.33,60.0,2.33,60.0,0.0,0.0,0.0,0.93,1.43,2.33,1,0.47,0,0.0,5.6,0.93,2,0.93,0.24,0,0.0,3,1.4,66.67,66.667,0.0,3.26,14.29,2.8,16.67,0.47,0.0,0.93,7.93,47.06,14.46,38.71,3.73,3.73,2.8,18.65,0.93,1.4,26.11,75.0,5.6,66.67,6.06,100.0,7.93,70.59,21.92,85.11,0.93,50.0,14.68,5.27,0.04,0.47,0.0,0.0,0.47,100.0,0.47,2.8,66.67,3.26,71.43,0.47,0.0,1.87,0.47,4.66,80.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
E. Kornvig,63,Spezia,Lyngby,"LCMF, RCMF, DMF",22,500000,2026-06-30,22,1391,0,1.27,1,0.42,30.6,46.72,Denmark,Denmark,right,187,70,no,11.06,11.26,50.57,4.14,45.31,1.04,1.43,0.13,4.34,5.98,2.33,5,0.32,0,0.0,2.78,0.0,0,0.0,0.08,0,0.0,17,1.1,11.76,0.0,0.06,0.65,40.0,0.26,50.0,0.39,33.33,0.0,4.27,53.03,9.64,46.31,1.68,1.81,1.23,36.1,0.52,2.26,48.79,82.63,15.72,65.43,9.96,95.45,15.08,89.7,45.55,84.8,2.65,56.1,15.68,25.71,0.03,0.52,0.0,0.06,1.04,12.5,0.13,6.02,65.59,1.68,42.31,1.42,18.18,0.97,0.19,5.95,70.65,0,,0,,0,0.0,0.0,0.0,,,0.58,,,0.06,0.0,0.0,0.13,0,0.0
M. Woledzi,63,Vitória Guimarães,Nordsjælland,"CB, RCB",21,400000,2025-06-30,10,782,1,0.52,0,0.0,16.11,55.0,Ghana,Ghana,right,189,79,no,11.85,4.95,69.77,6.1,58.49,0.23,0.31,1.38,8.17,11.15,1.04,1,0.12,1,0.12,0.35,0.12,1,0.12,0.06,1,0.12,3,0.35,33.33,33.333,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.69,33.33,1.84,37.5,0.58,0.35,0.0,34.41,0.0,0.46,49.49,90.0,12.89,76.79,2.88,92.0,29.81,94.59,45.81,92.46,3.57,61.29,20.7,30.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,74.07,0.0,0.0,0.12,100.0,0.0,0.0,6.33,56.36,0,,0,,0,0.0,0.0,0.0,,,2.3,,,0.0,0.0,0.0,0.0,0,0.0
O. Bundgaard,63,Randers,Randers,"LB, LWB",21,800000,2026-06-30,11,736,0,0.44,1,0.53,21.03,55.23,Denmark,Denmark,left,182,72,no,11.62,8.68,61.97,4.04,48.48,0.24,0.28,0.24,5.99,6.84,1.1,1,0.12,0,0.0,2.08,0.0,0,0.0,0.05,0,0.0,4,0.49,25.0,0.0,0.12,2.57,14.29,2.57,14.29,0.0,0.0,0.49,2.57,57.14,4.77,53.85,1.47,1.35,0.61,18.71,1.47,0.86,28.37,59.91,12.35,46.53,3.3,92.59,8.19,64.18,23.36,66.49,2.69,45.45,19.62,25.22,0.07,0.49,0.0,0.0,0.86,14.29,0.12,2.93,33.33,2.57,14.29,0.73,0.0,0.37,0.24,5.99,44.9,0,,0,,0,0.0,0.0,0.0,,,0.73,,,0.0,0.0,0.0,0.0,0,0.0
M. Frese,63,Nordsjælland,Nordsjælland,"LWB, LB, RWB",24,800000,2023-06-30,15,1090,3,1.27,1,1.61,15.94,51.3,Denmark,Denmark,left,179,75,no,10.24,7.68,59.14,3.06,48.65,0.41,0.51,0.0,5.28,6.51,1.82,3,0.25,0,0.0,1.16,0.25,3,0.25,0.1,1,0.08,8,0.66,62.5,37.5,0.08,1.82,27.27,1.82,27.27,0.0,0.0,0.17,0.91,27.27,2.15,46.15,1.49,1.32,1.07,28.9,2.56,0.99,39.96,76.65,12.22,60.14,8.83,96.26,11.56,82.86,35.34,81.31,2.89,48.57,17.76,25.04,0.13,1.16,0.0,0.0,0.17,0.0,0.17,3.39,60.98,2.15,38.46,0.17,0.0,0.58,0.41,7.93,62.5,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.17,0.0,0.0,1.73,0,0.0
P. Banggaard,63,SønderjyskE,SønderjyskE,"RCB, LCB",28,300000,2023-06-30,27,2553,1,0.27,0,0.17,16.43,58.58,Denmark,Denmark,right,196,85,no,9.34,6.84,68.04,5.53,53.5,0.14,0.17,0.35,4.55,5.49,1.2,6,0.21,0,0.0,0.07,0.04,1,0.04,0.01,0,0.0,4,0.14,25.0,25.0,0.0,0.14,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.63,44.44,0.49,0.14,0.0,21.72,0.18,0.49,33.74,84.43,15.37,74.54,1.97,98.21,13.18,93.85,27.57,91.3,6.03,54.97,21.21,37.3,0.01,0.07,0.0,0.0,0.04,100.0,0.0,4.2,62.18,0.35,40.0,0.42,58.33,0.18,0.0,6.56,68.28,0,,0,,0,0.0,0.0,0.0,,,1.48,,,0.0,0.0,0.0,0.0,0,0.0
N. Thomsen,63,,København,"RCMF, LWF",29,300000,,6,112,0,0.0,0,0.0,26.52,39.39,Denmark,Denmark,right,180,75,no,11.25,10.45,76.92,1.61,0.0,0.8,1.07,0.0,2.41,3.21,0.8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,9.64,8.33,1.61,0.8,1.61,21.7,0.8,0.8,29.73,78.38,5.63,57.14,8.04,80.0,9.64,83.33,29.73,78.38,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,100.0,0.0,0.0,0.0,0.0,0.8,0.0,4.02,40.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
R. Hassan,63,,SønderjyskE,"LCMF, RCMF, AMF",31,250000,,21,885,2,0.76,0,0.47,21.56,47.64,Nigeria,Nigeria,right,172,64,no,6.92,5.9,58.62,2.24,63.64,0.2,0.26,0.1,3.25,4.12,1.32,1,0.1,0,0.0,3.56,0.2,2,0.2,0.08,0,0.0,13,1.32,30.77,15.385,0.0,1.12,54.55,0.61,33.33,0.51,80.0,0.2,3.86,55.26,8.54,38.1,0.31,2.24,2.54,15.15,1.22,1.63,26.54,78.93,8.54,67.86,3.56,91.43,8.44,75.9,22.37,82.27,3.15,61.29,17.13,22.9,0.05,0.71,0.1,0.0,0.92,44.44,0.2,2.75,70.37,1.53,60.0,1.22,41.67,0.61,0.61,5.39,73.58,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.0,0,0.0
E. Frederiksen,62,SønderjyskE,SønderjyskE,"AMF, RCMF, LCMF",21,350000,2023-12-31,25,810,1,0.61,2,0.74,17.78,43.13,Denmark,Denmark,left,175,71,no,8.0,5.67,52.94,2.22,45.0,0.33,0.43,0.22,4.67,6.03,0.78,1,0.11,0,0.0,2.56,0.11,1,0.11,0.07,0,0.0,14,1.56,28.57,7.143,0.22,1.33,41.67,0.44,25.0,0.89,50.0,0.22,3.44,38.71,8.0,36.11,1.22,0.67,0.78,22.0,1.78,1.78,32.89,67.23,10.56,46.32,8.0,95.83,8.44,69.74,27.67,71.08,3.89,48.57,19.12,18.33,0.08,0.89,0.0,0.0,1.11,20.0,0.44,5.33,41.67,2.78,52.0,1.56,28.57,1.22,0.78,5.67,62.75,0,,0,,0,0.0,0.0,0.0,,,0.33,,,1.33,0.0,0.0,1.89,0,0.0
A. Nagalo,61,Nordsjælland,Nordsjælland,"CB, RCB",19,1000000,,6,356,0,0.0,0,0.0,11.12,43.18,Côte d'Ivoire,Côte d'Ivoire,right,185,75,no,8.85,4.3,64.71,3.79,26.67,0.25,0.32,0.25,5.81,7.34,1.26,1,0.25,0,0.0,0.25,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,25.0,2.02,25.0,0.0,0.76,0.25,42.22,1.01,0.25,58.15,91.74,17.19,80.88,3.79,93.33,33.12,96.18,54.61,94.44,3.54,50.0,20.12,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,71.43,0.25,100.0,0.51,100.0,0.25,0.0,6.32,60.0,0,,0,,0,0.0,0.0,0.0,,,2.78,,,0.0,0.0,0.0,0.0,0,0.0
T. Gundelund,61,Vejle,Vejle,"RB, RCMF",20,200000,2025-06-30,11,635,0,0.0,0,0.58,19.13,56.3,Denmark,Denmark,right,178,68,no,8.79,8.93,63.49,0.99,14.29,0.14,0.21,0.28,2.98,4.34,0.57,1,0.14,0,0.0,1.7,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.41,23.53,0.14,100.0,2.27,18.75,0.14,1.42,80.0,5.53,58.97,0.28,0.57,0.57,29.62,1.98,1.7,41.39,80.14,13.75,68.04,9.35,92.42,11.48,85.19,35.86,86.96,3.26,43.48,19.03,30.67,0.08,0.57,0.14,0.14,0.14,0.0,0.43,3.4,66.67,2.13,40.0,0.43,33.33,0.43,0.43,6.94,77.55,0,,0,,0,0.0,0.0,0.0,,,1.28,,,0.0,0.0,0.0,0.0,0,0.0
R. Vinderslev,61,SønderjyskE,SønderjyskE,"LCMF, RCMF",25,300000,2023-06-30,24,1468,0,0.46,0,0.45,27.34,45.07,Denmark,Denmark,right,185,73,no,9.56,9.32,53.95,6.13,38.0,0.43,0.52,0.18,4.11,4.96,1.72,3,0.18,0,0.0,1.04,0.0,0,0.0,0.03,0,0.0,6,0.37,66.67,0.0,0.0,0.31,40.0,0.0,0.0,0.31,40.0,0.06,1.04,58.82,5.21,36.47,0.49,0.61,0.86,13.92,0.67,1.16,26.67,79.77,9.26,62.91,6.68,95.41,6.31,86.41,24.22,83.8,2.15,40.0,16.29,22.46,0.03,0.49,0.0,0.0,0.18,33.33,0.0,3.86,57.14,1.1,50.0,0.25,25.0,0.37,0.12,3.56,70.69,0,,0,,0,0.0,0.0,0.0,,,0.25,,,0.25,0.0,0.0,0.49,0,0.0
B. Hvidt,61,AGF,AGF,"RCMF, DMF, LCMF",22,500000,2023-12-31,24,1077,1,0.45,1,0.05,22.4,39.55,Denmark,Denmark,right,185,78,no,9.69,9.61,51.3,4.09,30.61,0.25,0.36,0.08,4.51,6.51,2.01,5,0.42,0,0.0,1.25,0.08,1,0.08,0.04,0,0.0,6,0.5,83.33,16.667,0.08,0.92,36.36,0.17,100.0,0.75,22.22,0.17,1.59,26.32,4.51,25.93,1.09,0.67,0.25,18.22,0.25,0.5,30.0,76.88,9.03,58.33,5.6,95.52,9.86,85.59,26.16,81.15,2.92,51.43,18.67,25.24,0.0,0.17,0.0,0.0,0.17,50.0,0.17,4.43,64.15,1.59,47.37,0.5,66.67,0.5,0.33,4.6,61.82,0,,0,,0,0.0,0.0,0.0,,,0.75,,,0.0,0.0,0.0,0.0,0,0.0
M. Fenger,60,OB,OB,"CF, RWB",21,500000,2025-06-30,17,693,1,1.9,0,0.17,27.53,37.26,Denmark,Denmark,right,182,66,no,6.62,5.84,64.44,7.27,28.57,0.39,0.51,0.0,2.47,3.26,1.04,1,0.13,0,0.0,1.69,0.13,1,0.13,0.25,0,0.0,10,1.3,40.0,10.0,0.0,0.52,25.0,0.0,0.0,0.52,25.0,0.13,1.82,50.0,9.87,27.63,2.47,1.04,0.65,7.53,0.91,1.95,12.21,75.53,1.69,53.85,3.51,77.78,3.9,73.33,11.43,79.55,0.26,0.0,12.79,1.54,0.02,0.13,0.0,0.0,0.13,100.0,0.13,0.91,71.43,0.39,66.67,0.13,100.0,0.39,0.13,1.43,54.55,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
N. Brock-Madsen,60,Randers,Horsens,CF,29,350000,2023-06-30,20,1323,2,3.69,1,0.45,39.05,37.98,Denmark,Denmark,right,191,88,no,4.69,4.35,53.13,14.08,47.83,0.2,0.25,0.07,2.18,2.63,2.52,3,0.2,0,0.0,1.16,0.14,1,0.07,0.25,0,0.0,20,1.36,45.0,10.0,0.07,0.61,22.22,0.07,100.0,0.54,12.5,0.14,1.16,35.29,9.86,22.76,2.18,0.27,0.34,8.78,3.74,1.43,17.28,76.38,2.59,52.63,6.05,85.39,3.2,65.96,16.53,78.6,0.2,33.33,11.9,7.67,0.03,0.2,0.0,0.0,0.0,0.0,0.07,1.02,60.0,0.75,36.36,0.07,0.0,0.2,0.2,1.02,46.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
M. Hyllegaard,59,SønderjyskE,OB,CF,23,250000,2025-06-30,22,535,2,1.91,0,0.17,20.69,34.15,Denmark,Denmark,right,173,67,no,4.37,3.87,60.87,3.87,26.09,0.0,0.0,0.0,2.02,2.83,1.01,0,0.0,0,0.0,2.69,0.34,2,0.34,0.32,0,0.0,10,1.68,50.0,20.0,0.0,1.85,18.18,0.84,0.0,1.01,33.33,0.34,2.19,69.23,8.07,37.5,2.86,1.85,2.02,7.57,1.85,1.01,12.28,61.64,1.68,40.0,2.52,93.33,3.53,52.38,10.43,69.35,0.5,33.33,16.54,9.31,0.03,0.34,0.0,0.0,0.0,0.0,0.0,0.34,50.0,1.18,28.57,0.0,0.0,0.5,0.17,0.67,25.0,0,,0,,0,0.0,0.0,0.0,,,0.34,,,0.0,0.0,0.0,0.0,0,0.0
S. Tengstedt,59,Silkeborg,AGF,"AMF, CF, RW",22,300000,2024-06-30,10,270,0,1.31,0,0.0,23.0,36.23,Denmark,Denmark,left,187,82,no,4.67,5.0,40.0,4.33,46.15,0.33,0.45,0.0,2.33,3.13,2.0,0,0.0,0,0.0,2.0,0.0,0,0.0,0.44,0,0.0,7,2.33,28.57,0.0,0.0,1.0,0.0,0.67,0.0,0.33,0.0,0.33,2.67,50.0,8.67,30.77,4.0,1.67,2.33,10.33,1.33,1.0,15.33,76.09,3.0,66.67,3.0,77.78,4.67,85.71,13.67,85.37,0.67,0.0,13.19,7.36,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,66.67,0.0,0.0,0.33,0.0,0.33,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
L. Hetemi,59,Vejle,Vejle,"LCMF, RDMF",22,300000,2024-06-30,19,1094,0,0.76,0,0.38,20.9,43.7,Albania,"Albania, Denmark",right,0,0,no,7.32,8.72,55.66,2.06,32.0,0.0,0.0,0.16,2.47,3.15,1.65,4,0.33,0,0.0,1.73,0.0,0,0.0,0.06,0,0.0,12,0.99,25.0,0.0,0.0,0.58,42.86,0.33,25.0,0.16,50.0,0.08,2.06,48.0,6.66,34.57,0.66,1.23,0.82,23.28,0.08,1.15,35.13,84.78,9.3,69.91,5.84,90.14,13.41,94.48,31.67,87.27,2.88,65.71,17.84,30.79,0.03,0.25,0.0,0.0,0.58,42.86,0.16,4.28,75.0,1.48,50.0,0.82,30.0,0.58,0.33,4.77,75.86,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.08,0.0,0.0,0.08,0,0.0
D. Svensson,58,Nordsjælland,Nordsjælland,"LWB, RWB, LB",20,600000,2025-06-30,22,1485,0,0.21,2,0.94,15.64,51.55,Sweden,Sweden,left,178,72,no,8.79,6.3,69.23,2.0,30.3,0.06,0.08,0.06,4.36,5.67,0.67,2,0.12,0,0.0,1.64,0.0,0,0.0,0.01,0,0.0,5,0.3,20.0,0.0,0.12,0.97,43.75,0.61,30.0,0.24,75.0,0.18,1.58,61.54,3.82,44.44,1.27,0.97,0.36,31.21,2.97,0.61,40.55,85.2,12.61,75.96,10.67,94.32,10.18,88.69,37.27,87.8,2.3,60.53,16.3,25.42,0.06,0.3,0.0,0.06,0.55,33.33,0.18,2.85,68.09,1.39,60.87,0.48,37.5,0.97,0.36,6.85,69.03,0,,0,,0,0.0,0.0,0.0,,,0.73,,,0.0,0.0,0.0,0.06,0,0.0
F. Bundgaard,57,Randers U19,Randers,"LB, RW, CF",18,300000,2023-06-30,10,202,0,0.3,0,0.11,24.95,50.0,Denmark,Denmark,left,176,67,no,7.57,6.24,71.43,4.01,66.67,0.45,0.91,0.45,2.67,5.45,0.89,0,0.0,0,0.0,3.12,0.0,0,0.0,0.13,0,0.0,4,1.78,25.0,0.0,0.0,2.67,16.67,0.89,0.0,1.78,25.0,0.45,5.79,38.46,11.14,36.0,2.23,1.34,1.78,14.7,0.45,1.34,24.95,67.86,8.02,50.0,2.23,100.0,8.91,85.0,21.83,75.51,0.45,0.0,17.06,3.58,0.05,0.45,0.0,0.0,0.45,0.0,0.0,1.78,25.0,1.34,0.0,0.45,0.0,0.45,0.45,3.56,62.5,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.45,0,0.0
